"L=11;{hx,hz,J}={1.,2.5,ConstantArray[1.,L-1]};SeedRandom[32371];ψ0E=Table[RandomChainProductState[L-1],3];Superoperator[t,ψ0E[[3]],eigenvalsH,eigenvecsH,L];"
"{1.0000000000069273, 0, 0, 0}","{0, 1.0000000000058697, 0, 0}","{0, 0, 1.0000000000058697, 0}","{0, 0, 0, 1.0000000000048122}"
"{0.8996465416664496, 0.18395688446358022 - 0.014528075260784281*I, 0.18395688446358022 + 0.014528075260784281*I, 0.10399383363157828}","{0.2122229341242034 - 0.0036624021294396586*I, -0.11303182560488523 + 0.028769752374759934*I, 0.08473741311859946 + 0.00407536093380126*I, -0.2130569483178506 + 0.028038271944175228*I}","{0.2122229341242034 + 0.0036624021294396586*I, 0.08473741311859946 - 0.00407536093380126*I, -0.11303182560488523 - 0.028769752374759934*I, -0.2130569483178506 - 0.028038271944175228*I}","{0.1003534583367594, -0.18395688446134517 + 0.014528075262077396*I, -0.18395688446134517 - 0.014528075262077396*I, 0.896006166373186}"
"{0.9020151345647553, 0.1754207333424695 - 0.031577618817547407*I, 0.1754207333424695 + 0.031577618817547407*I, 0.09689245992012376}","{0.2048392543145075 - 0.018855486147703368*I, -0.053656666987681914 + 0.1259865997274411*I, 0.07954926208131745 + 0.005308728209049596*I, -0.19190745419651117 + 0.04061849386809601*I}","{0.2048392543145075 + 0.018855486147703368*I, 0.07954926208131745 - 0.005308728209049596*I, -0.053656666987681914 - 0.1259865997274411*I, -0.19190745419651117 - 0.04061849386809601*I}","{0.09798486543714172, -0.1754207333407226 + 0.031577618818236494*I, -0.1754207333407226 - 0.031577618818236494*I, 0.9031075400851435}"
"{0.9065855184331444, 0.15945731216741366 - 0.03972033292852063*I, 0.15945731216741366 + 0.03972033292852063*I, 0.08864117033441822}","{0.1910792759897977 - 0.025118788546828977*I, 0.04733198296906159 + 0.1701071974723692*I, 0.07273634630835946 + 0.007430291514541087*I, -0.16983198031501331 + 0.03988854755930551*I}","{0.1910792759897977 + 0.025118788546828977*I, 0.07273634630835946 - 0.007430291514541087*I, 0.04733198296906159 - 0.1701071974723692*I, -0.16983198031501331 - 0.03988854755930551*I}","{0.09341448157315783, -0.15945731216539263 + 0.03972033292861888*I, -0.15945731216539263 - 0.03972033292861888*I, 0.9113588296676591}"
"{0.9113492413917261, 0.14216581068552936 - 0.0364609531541158*I, 0.14216581068552936 + 0.0364609531541158*I, 0.08163485991858571}","{0.17659272595073905 - 0.020791794527052692*I, 0.15482455421599045 + 0.14751079067689624*I, 0.06667229305890632 + 0.009270623671198751*I, -0.15193791893228584 + 0.028662460950170325*I}","{0.17659272595073905 + 0.020791794527052692*I, 0.06667229305890632 - 0.009270623671198751*I, 0.15482455421599045 - 0.14751079067689624*I, -0.15193791893228584 - 0.028662460950170325*I}","{0.08865075861545364, -0.14216581068344614 + 0.0364609531552232*I, -0.14216581068344614 - 0.0364609531552232*I, 0.9183651400868642}"
"{0.9143070516350793, 0.13023278960133783 - 0.023299751415668875*I, 0.13023278960133783 + 0.023299751415668875*I, 0.07769315425317377}","{0.1673949417367448 - 0.007671389256601454*I, 0.22879058964144922 + 0.06257039386043807*I, 0.06332138839989747 + 0.010428644797501802*I, -0.14192762344042753 + 0.009733365699475818*I}","{0.1673949417367448 + 0.007671389256601454*I, 0.06332138839989747 - 0.010428644797501802*I, 0.22879058964144922 - 0.06257039386043807*I, -0.14192762344042753 - 0.009733365699475818*I}","{0.08569294837102824, -0.13023278960130263 + 0.023299751415521854*I, -0.13023278960130263 - 0.023299751415521854*I, 0.9223068457505681}"
"{0.9142015110961126, 0.12867653249200373 - 0.0058653796870999815*I, 0.12867653249200373 + 0.0058653796870999815*I, 0.07796968954955474}","{0.16833339039026102 + 0.008582731009423075*I, 0.23254479561845615 - 0.054156473606518395*I, 0.06376647386626777 + 0.011022619371137413*I, -0.1439972144223545 - 0.012461723311871653*I}","{0.16833339039026102 - 0.008582731009423075*I, 0.06376647386626777 - 0.011022619371137413*I, 0.23254479561845615 + 0.054156473606518395*I, -0.1439972144223545 + 0.012461723311871653*I}","{0.08579848890839052, -0.1286765324921298 + 0.005865379683678396*I, -0.1286765324921298 - 0.005865379683678396*I, 0.9220303104499592}"
"{0.9112341094854046, 0.13807548083457727 + 0.007604287897299295*I, 0.13807548083457727 - 0.007604287897299295*I, 0.08234786234635796}","{0.17997954008295225 + 0.01947596779838276*I, 0.15588234541189971 - 0.1467319972822093*I, 0.06760414308472001 + 0.010989303865555296*I, -0.15950484282406818 - 0.02968028618044082*I}","{0.17997954008295225 - 0.01947596779838276*I, 0.06760414308472001 - 0.010989303865555296*I, 0.15588234541189971 + 0.1467319972822093*I, -0.15950484282406818 + 0.02968028618044082*I}","{0.08876589051873851, -0.1380754808306719 - 0.007604287901867804*I, -0.1380754808306719 + 0.007604287901867804*I, 0.9176521376587503}"
"{0.9072560420644279, 0.15319060160415648 + 0.01021413925769343*I, 0.15319060160415648 - 0.01021413925769343*I, 0.08892649717679307}","{0.19645660158021477 + 0.017935145104408287*I, 0.03457935805465849 - 0.1608263835625467*I, 0.07277050365413304 + 0.010057074951379776*I, -0.18245898048250775 - 0.03341371320178095*I}","{0.19645660158021477 - 0.017935145104408287*I, 0.07277050365413304 - 0.010057074951379776*I, 0.03457935805465849 + 0.1608263835625467*I, -0.18245898048250775 + 0.03341371320178095*I}","{0.09274395794077629, -0.15319060159899098 - 0.010214139258479096*I, -0.15319060159899098 + 0.010214139258479096*I, 0.9110735028275914}"
"{0.904934375017266, 0.16512256333959824 + 0.0008699369208425385*I, 0.16512256333959824 - 0.0008699369208425385*I, 0.0946694074638567}","{0.20768216466769804 + 0.0035828320367472894*I, -0.06141170042651599 - 0.08297460018435338*I, 0.07645654948394719 + 0.00830031704593021*I, -0.2012040699273065 - 0.021828366420785866*I}","{0.20768216466769804 - 0.0035828320367472894*I, 0.07645654948394719 - 0.00830031704593021*I, -0.06141170042651599 + 0.08297460018435338*I, -0.2012040699273065 + 0.021828366420785866*I}","{0.09506562498764579, -0.16512256333546155 - 0.0008699369203119325*I, -0.16512256333546155 + 0.0008699369203119325*I, 0.9053305925378906}"
"{0.9061587211608968, 0.16649391830118593 - 0.014295493647472327*I, 0.16649391830118593 + 0.014295493647472327*I, 0.09711420571658642}","{0.20561683600934927 - 0.015656075998382476*I, -0.07078877722025301 + 0.04281128624545695*I, 0.07675249705734956 + 0.006339233283994505*I, -0.20614869282596826 - 0.0022403505117153458*I}","{0.20561683600934927 + 0.015656075998382476*I, 0.07675249705734956 - 0.006339233283994505*I, -0.07078877722025301 - 0.04281128624545695*I, -0.20614869282596826 + 0.0022403505117153458*I}","{0.0938412788430705, -0.16649391830061444 + 0.014295493647947119*I, -0.16649391830061444 - 0.014295493647947119*I, 0.9028857942859198}"
"{0.9107134025517458, 0.15627451489010458 - 0.025215577137046617*I, 0.15627451489010458 + 0.025215577137046617*I, 0.09581128262546651}","{0.18995530902339164 - 0.027760928823650773*I, 0.017059640328130704 + 0.13914701110635147*I, 0.07381880133945475 + 0.004893097539390167*I, -0.19613640445846342 + 0.01378337066547302*I}","{0.18995530902339164 + 0.027760928823650773*I, 0.07381880133945475 - 0.004893097539390167*I, 0.017059640328130704 - 0.13914701110635147*I, -0.19613640445846342 - 0.01378337066547302*I}","{0.08928659745465671, -0.15627451488978417 + 0.025215577139411464*I, -0.15627451488978417 - 0.025215577139411464*I, 0.9041887173776092}"
"{0.9161810442545621, 0.14078972883564178 - 0.02396633481212099*I, 0.14078972883564178 + 0.02396633481212099*I, 0.09241860503844318}","{0.16884466698035294 - 0.023945606971207893*I, 0.15309832810105653 + 0.14339217045783675*I, 0.06975961642787912 + 0.004314309819476877*I, -0.17820023425927237 + 0.017796224983133987*I}","{0.16884466698035294 + 0.023945606971207893*I, 0.06975961642787912 - 0.004314309819476877*I, 0.15309832810105653 - 0.14339217045783675*I, -0.17820023425927237 - 0.017796224983133987*I}","{0.08381895575144638, -0.140789728834442 + 0.023966334814414233*I, -0.140789728834442 - 0.023966334814414233*I, 0.9075813949658059}"
"{0.9191983331914098, 0.13017233989519442 - 0.009673855432213063*I, 0.13017233989519442 + 0.009673855432213063*I, 0.0896002844469446}","{0.15420138686267926 - 0.004045626415449522*I, 0.25764932524019385 + 0.04565153602235185*I, 0.06742774475565698 + 0.004624644214357527*I, -0.16255396164315986 + 0.008426410077565364*I}","{0.15420138686267926 + 0.004045626415449522*I, 0.06742774475565698 - 0.004624644214357527*I, 0.25764932524019385 - 0.04565153602235185*I, -0.16255396164315986 - 0.008426410077565364*I}","{0.08080166680845517, -0.13017233989216645 + 0.009673855431613046*I, -0.13017233989216645 - 0.009673855431613046*I, 0.9103997155533099}"
"{0.9172958359029248, 0.13252883445113833 + 0.010674486900264579*I, 0.13252883445113833 - 0.010674486900264579*I, 0.08959504083092992}","{0.15501155998208158 + 0.023252169805997758*I, 0.2658153412861093 - 0.1056042434856188*I, 0.06896513619506321 + 0.005772337528287811*I, -0.15755134646007823 - 0.009003708253629793*I}","{0.15501155998208158 - 0.023252169805997758*I, 0.06896513619506321 - 0.005772337528287811*I, 0.2658153412861093 + 0.1056042434856188*I, -0.15755134646007823 + 0.009003708253629793*I}","{0.0827041640989439, -0.13252883444836028 - 0.010674486904165384*I, -0.13252883444836028 + 0.010674486904165384*I, 0.910404959165525}"
"{0.9102801440560224, 0.14918538482312252 + 0.025785824424215634*I, 0.14918538482312252 - 0.025785824424215634*I, 0.09310522743027916}","{0.17254149451402037 + 0.04488605501806853*I, 0.1630995970748908 - 0.2292718728604899*I, 0.07471606559173005 + 0.007584457133427892*I, -0.16642833550277641 - 0.024966369497375296*I}","{0.17254149451402037 - 0.04488605501806853*I, 0.07471606559173005 - 0.007584457133427892*I, 0.1630995970748908 + 0.2292718728604899*I, -0.16642833550277641 + 0.024966369497375296*I}","{0.08971985594866516, -0.14918538482234006 - 0.025785824425773415*I, -0.14918538482234006 + 0.025785824425773415*I, 0.9068947725699165}"
"{0.900463319750439, 0.1735060673315872 + 0.026052163774563684*I, 0.1735060673315872 - 0.026052163774563684*I, 0.0988156086849379}","{0.1995260396344813 + 0.04996495311264989*I, -0.004726506925611138 - 0.2540366324492393*I, 0.08286531215176154 + 0.009541290899859235*I, -0.18538131792285525 - 0.029612097995177566*I}","{0.1995260396344813 - 0.04996495311264989*I, 0.08286531215176154 - 0.009541290899859235*I, -0.004726506925611138 + 0.2540366324492393*I, -0.18538131792285525 + 0.029612097995177566*I}","{0.09953668025352104, -0.17350606732918297 - 0.02605216377293125*I, -0.17350606732918297 + 0.02605216377293125*I, 0.9011843913162305}"
"{0.8916308890481124, 0.19400268145811356 + 0.008961317248783827*I, 0.19400268145811356 - 0.008961317248783827*I, 0.10385541389908498}","{0.22357293746687482 + 0.035333025794634224*I, -0.15288437236197983 - 0.15808385799085922*I, 0.09006149104900818 + 0.010918350987421855*I, -0.20422978385850993 - 0.018170341072974987*I}","{0.22357293746687482 - 0.035333025794634224*I, 0.09006149104900818 - 0.010918350987421855*I, -0.15288437236197983 + 0.15808385799085922*I, -0.20422978385850993 + 0.018170341072974987*I}","{0.10836911095494361, -0.19400268145579963 - 0.008961317248503724*I, -0.19400268145579963 + 0.008961317248503724*I, 0.8961445861092029}"
"{0.8872333723080819, 0.20033383865574758 - 0.019047993514167985*I, 0.20033383865574758 + 0.019047993514167985*I, 0.10528860380927292}","{0.23338901706114384 + 0.00737870438092344*I, -0.20252357236203974 + 0.015472383899239998*I, 0.0929837598126761 + 0.01130418527032977*I, -0.21152035700729357 + 0.004910559626446641*I}","{0.23338901706114384 - 0.00737870438092344*I, 0.0929837598126761 - 0.01130418527032977*I, -0.20252357236203974 - 0.015472383899239998*I, -0.21152035700729357 - 0.004910559626446641*I}","{0.1127666276973572, -0.20033383865661336 + 0.01904799351275353*I, -0.20033383865661336 - 0.01904799351275353*I, 0.8947113962001647}"
"{0.8887178618108746, 0.18898262653621573 - 0.04564173734882577*I, 0.18898262653621573 + 0.04564173734882577*I, 0.10193104492917887}","{0.22469049952257225 - 0.021162499265156648*I, -0.12549412050083178 + 0.17990689542105848*I, 0.09014515167485944 + 0.010915171348321307*I, -0.20200742843289243 + 0.027374930471876984*I}","{0.22469049952257225 + 0.021162499265156648*I, 0.09014515167485944 - 0.010915171348321307*I, -0.12549412050083178 - 0.17990689542105848*I, -0.20200742843289243 - 0.027374930471876984*I}","{0.11128213819753059, -0.18898262653637027 + 0.045641737346959595*I, -0.18898262653637027 - 0.045641737346959595*I, 0.8980689550701932}"
"{0.8948907940806597, 0.16529068292434773 - 0.059062091265349205*I, 0.16529068292434773 + 0.059062091265349205*I, 0.09524321388175773}","{0.20243331878423404 - 0.03782941282874492*I, 0.038741049193220814 + 0.2526735314198847*I, 0.08280909975232914 + 0.010354629271162532*I, -0.18086069863735776 + 0.03656341642834939*I}","{0.20243331878423404 + 0.03782941282874492*I, 0.08280909975232914 - 0.010354629271162532*I, 0.038741049193220814 - 0.2526735314198847*I, -0.18086069863735776 - 0.03656341642834939*I}","{0.10510920592721174, -0.16529068292135607 + 0.059062091262892205*I, -0.16529068292135607 - 0.059062091262892205*I, 0.9047567861158825}"
"{0.9026516259368951, 0.14057636995857692 - 0.05434692352411121*I, 0.14057636995857692 + 0.05434692352411121*I, 0.08852362926245616}","{0.17802770557334457 - 0.036862647658952245*I, 0.2051798765876673 + 0.2016105658987774*I, 0.07431365467446296 + 0.010048194921857781*I, -0.1606829315042595 + 0.027893089550367258*I}","{0.17802770557334457 + 0.036862647658952245*I, 0.07431365467446296 - 0.010048194921857781*I, 0.2051798765876673 - 0.2016105658987774*I, -0.1606829315042595 - 0.027893089550367258*I}","{0.09734837406948907, -0.14057636995628817 + 0.05434692352007029*I, -0.14057636995628817 - 0.05434692352007029*I, 0.9114763707409704}"
"{0.9086852821207649, 0.12595862477689923 - 0.03568039873913174*I, 0.12595862477689923 + 0.03568039873913174*I, 0.08485036725450333}","{0.16294268421518793 - 0.021873479669911888*I, 0.2920757634523469 + 0.06197995972115916*I, 0.06815937017583497 + 0.009884406662123247*I, -0.15290494660692516 + 0.00798304667381074*I}","{0.16294268421518793 + 0.021873479669911888*I, 0.06815937017583497 - 0.009884406662123247*I, 0.2920757634523469 - 0.06197995972115916*I, -0.15290494660692516 - 0.00798304667381074*I}","{0.09131471788480246, -0.12595862477545067 + 0.0356803987379036*I, -0.12595862477545067 - 0.0356803987379036*I, 0.9151496327463031}"
"{0.911144747731423, 0.1265232731768658 - 0.013503728301246756*I, 0.1265232731768658 + 0.013503728301246756*I, 0.08521879536337085}","{0.16233416719412733 - 0.0030348140622536365*I, 0.2672490365150853 - 0.08720595812047047*I, 0.0661223626454749 + 0.009456749196838378*I, -0.15992079565485223 - 0.010375093779970774*I}","{0.16233416719412733 + 0.0030348140622536365*I, 0.0661223626454749 - 0.009456749196838378*I, 0.2672490365150853 + 0.08720595812047047*I, -0.15992079565485223 + 0.010375093779970774*I}","{0.08885525227171703, -0.1265232731724089 + 0.013503728300052628*I, -0.1265232731724089 - 0.013503728300052628*I, 0.9147812046403925}"
"{0.9103327023450973, 0.13934277126037348 + 0.0016770857825950183*I, 0.13934277126037348 - 0.0016770857825950183*I, 0.08823238466584347}","{0.1728901873312119 + 0.009512814501852616*I, 0.1612162138113946 - 0.17276132851119527*I, 0.0676309754834681 + 0.008704259021317337*I, -0.17441835119437304 - 0.017545041780567497*I}","{0.1728901873312119 - 0.009512814501852616*I, 0.0676309754834681 - 0.008704259021317337*I, 0.1612162138113946 + 0.17276132851119527*I, -0.17441835119437304 + 0.017545041780567497*I}","{0.0896672976575226, -0.13934277125721772 - 0.0016770857846338805*I, -0.13934277125721772 + 0.0016770857846338805*I, 0.9117676153380867}"
"{0.9080729973428694, 0.15622618004982475 + 0.004651884025709268*I, 0.15622618004982475 - 0.004651884025709268*I, 0.09142192335067886}","{0.1862490095558736 + 0.011295674253415613*I, 0.039468571340330647 - 0.16703144880110943*I, 0.07062295064254494 + 0.008171686137702219*I, -0.18618108416109622 - 0.012733138228373393*I}","{0.1862490095558736 - 0.011295674253415613*I, 0.07062295064254494 - 0.008171686137702219*I, 0.039468571340330647 + 0.16703144880110943*I, -0.18618108416109622 + 0.012733138228373393*I}","{0.09192700266117637, -0.15622618004737207 - 0.0046518840243468355*I, -0.15622618004737207 + 0.0046518840243468355*I, 0.9085780766527042}"
"{0.9064019917647276, 0.16872072792666754 - 0.0030915490578411363*I, 0.16872072792666754 + 0.0030915490578411363*I, 0.09292219436402824}","{0.19471142534109548 + 0.00438004596284375*I, -0.040257340851790474 - 0.0911148402657038*I, 0.07298283455743701 + 0.008474533380606776*I, -0.18948591870440748 - 0.001882315486852847*I}","{0.19471142534109548 - 0.00438004596284375*I, 0.07298283455743701 - 0.008474533380606776*I, -0.040257340851790474 + 0.0911148402657038*I, -0.18948591870440748 + 0.001882315486852847*I}","{0.09359800824005483, -0.16872072792368353 + 0.0030915490578155916*I, -0.16872072792368353 - 0.0030915490578155916*I, 0.9070778056382522}"
"{0.9065313329815863, 0.1718820568790906 - 0.015631145924891503*I, 0.1718820568790906 + 0.015631145924891503*I, 0.09223207540416463}","{0.1946444706021698 - 0.0056926787950237175*I, -0.05191069601641467 + 0.010221080514890436*I, 0.07351670816450918 + 0.00960317239224261*I, -0.1846220568321773 + 0.008202148254310575*I}","{0.1946444706021698 + 0.0056926787950237175*I, 0.07351670816450918 - 0.00960317239224261*I, -0.05191069601641467 - 0.010221080514890436*I, -0.1846220568321773 - 0.008202148254310575*I}","{0.09346866702381632, -0.17188205687945293 + 0.015631145921457687*I, -0.17188205687945293 - 0.015631145921457687*I, 0.9077679246001831}"
"{0.9085019365705289, 0.1653810616829487 - 0.025943442336708197*I, 0.1653810616829487 + 0.025943442336708197*I, 0.09000218103763052}","{0.1864566670263033 - 0.013153776176140464*I, 0.0009386841139459728 + 0.09294879695413791*I, 0.07221254755226576 + 0.010954359088494812*I, -0.17470826350653657 + 0.01292569728445958*I}","{0.1864566670263033 + 0.013153776176140464*I, 0.07221254755226576 - 0.010954359088494812*I, 0.0009386841139459728 - 0.09294879695413791*I, -0.17470826350653657 - 0.01292569728445958*I}","{0.09149806343205337, -0.1653810616816968 + 0.025943442334107336*I, -0.1653810616816968 - 0.025943442334107336*I, 0.9099978189637589}"
"{0.9113166240082882, 0.1528657428105636 - 0.028479229238962574*I, 0.1528657428105636 + 0.028479229238962574*I, 0.08761367818604943}","{0.17349294942866217 - 0.013546726587974397*I, 0.09465676662753537 + 0.12359158524233252*I, 0.0701377015280711 + 0.01198058757397968*I, -0.16362627228416152 + 0.009427291906058574*I}","{0.17349294942866217 + 0.013546726587974397*I, 0.0701377015280711 - 0.01198058757397968*I, 0.09465676662753537 - 0.12359158524233252*I, -0.16362627228416152 - 0.009427291906058574*I}","{0.08868337599856174, -0.1528657428087069 + 0.02847922924307001*I, -0.1528657428087069 - 0.02847922924307001*I, 0.9123863218150573}"
"{0.9133023573201193, 0.14062451603584755 - 0.021010380862524353*I, 0.14062451603584755 + 0.021010380862524353*I, 0.08684104845385326}","{0.161425488113918 - 0.004803305966040847*I, 0.189953343872596 + 0.08489051914164583*I, 0.06909255996688121 + 0.012537366815361155*I, -0.1566739805046044 - 0.003051698285268198*I}","{0.161425488113918 + 0.004803305966040847*I, 0.06909255996688121 - 0.012537366815361155*I, 0.189953343872596 - 0.08489051914164583*I, -0.1566739805046044 + 0.003051698285268198*I}","{0.0866976426856706, -0.14062451603273587 + 0.021010380866460995*I, -0.14062451603273587 - 0.021010380866460995*I, 0.9131589515475254}"
"{0.9127477159750667, 0.13542039343515683 - 0.005930823463047602*I, 0.13542039343515683 + 0.005930823463047602*I, 0.08918329099151583}","{0.15694316065780045 + 0.011125468762540981*I, 0.2397496999511226 - 0.013326060573510462*I, 0.07078844522259645 + 0.012574940277175688*I, -0.15979372284096718 - 0.020565532094115893*I}","{0.15694316065780045 - 0.011125468762540981*I, 0.07078844522259645 - 0.012574940277175688*I, 0.2397496999511226 + 0.013326060573510462*I, -0.15979372284096718 + 0.020565532094115893*I}","{0.0872522840281544, -0.13542039343494752 + 0.005930823461745486*I, -0.13542039343494752 - 0.005930823461745486*I, 0.9108167090115212}"
"{0.9088046632968094, 0.1413961851853413 + 0.009989471580888025*I, 0.1413961851853413 - 0.009989471580888025*I, 0.09479704242563515}","{0.16453438641217857 + 0.027687155264668757*I, 0.2103904112596345 - 0.1287846304846372*I, 0.07570486037241146 + 0.011848944298488729*I, -0.1751623828215949 - 0.03401077126524949*I}","{0.16453438641217857 - 0.027687155264668757*I, 0.07570486037241146 - 0.011848944298488729*I, 0.2103904112596345 + 0.1287846304846372*I, -0.1751623828215949 + 0.03401077126524949*I}","{0.09119533670593079, -0.14139618518421376 - 0.009989471581459589*I, -0.14139618518421376 + 0.009989471581459589*I, 0.9052029575815269}"
"{0.9022111996193385, 0.15742993874110495 + 0.01837024006837025*I, 0.15742993874110495 - 0.01837024006837025*I, 0.10188138071019112}","{0.18306566298956717 + 0.03627102673093113*I, 0.10530835960373859 - 0.2025592638063796*I, 0.08244555905726088 + 0.010241917794587035*I, -0.19746874708894163 - 0.03410469717380331*I}","{0.18306566298956717 - 0.03627102673093113*I, 0.08244555905726088 - 0.010241917794587035*I, 0.10530835960373859 + 0.2025592638063796*I, -0.19746874708894163 + 0.03410469717380331*I}","{0.09778880038304384, -0.1574299387364654 - 0.018370240070677654*I, -0.1574299387364654 + 0.018370240070677654*I, 0.8981186192944314}"
"{0.8952342615496882, 0.17698358152429425 + 0.01352596279971716*I, 0.17698358152429425 - 0.01352596279971716*I, 0.1073463038787442}","{0.20536928816203276 + 0.031012078070497242*I, -0.031108875201297223 - 0.19109392940468503*I, 0.08826405375495952 + 0.008254141240262802*I, -0.2160766013095799 - 0.018121318762030613*I}","{0.20536928816203276 - 0.031012078070497242*I, 0.08826405375495952 - 0.008254141240262802*I, -0.031108875201297223 + 0.19109392940468503*I, -0.2160766013095799 + 0.018121318762030613*I}","{0.10476573845446926, -0.1769835815199225 - 0.013525962802535242*I, -0.1769835815199225 + 0.013525962802535242*I, 0.89265369612201}"
"{0.8907140018644136, 0.1909695335100824 - 0.004295020907368224*I, 0.1909695335100824 + 0.004295020907368224*I, 0.10843367890849778}","{0.22168731221078478 + 0.012359877840004958*I, -0.1353489443701478 - 0.09080928417772054*I, 0.09045792294203836 + 0.006823530851240953*I, -0.22163385369035107 + 0.008149060106085387*I}","{0.22168731221078478 - 0.012359877840004958*I, 0.09045792294203836 - 0.006823530851240953*I, -0.1353489443701478 + 0.09080928417772054*I, -0.22163385369035107 - 0.008149060106085387*I}","{0.10928599813867802, -0.1909695335057697 + 0.004295020905808779*I, -0.1909695335057697 - 0.004295020905808779*I, 0.8915663210944069}"
"{0.8907422203879392, 0.192022030505553 - 0.02862184191546035*I, 0.192022030505553 + 0.02862184191546035*I, 0.10409719799768259}","{0.22444758529127806 - 0.012954519391221046*I, -0.1554000046109448 + 0.06016452615365045*I, 0.0876717289762136 + 0.006546939263137279*I, -0.2108047163143319 + 0.03428087698984853*I}","{0.22444758529127806 + 0.012954519391221046*I, 0.0876717289762136 - 0.006546939263137279*I, -0.1554000046109448 - 0.06016452615365045*I, -0.2108047163143319 - 0.03428087698984853*I}","{0.1092577796132927, -0.19202203049969493 + 0.02862184191423691*I, -0.19202203049969493 - 0.02862184191423691*I, 0.8959028020057098}"
"{0.8956637321164249, 0.17803715000164014 - 0.04929583439760239*I, 0.17803715000164014 + 0.04929583439760239*I, 0.09541995002134851}","{0.21159455611225422 - 0.034806962455323734*I, -0.07305408886869827 + 0.19772098474068006*I, 0.0804783397553124 + 0.0072776998473496396*I, -0.1864070009258879 + 0.050027175620282846*I}","{0.21159455611225422 + 0.034806962455323734*I, 0.0804783397553124 - 0.0072776998473496396*I, -0.07305408886869827 - 0.19772098474068006*I, -0.1864070009258879 - 0.050027175620282846*I}","{0.10433626788657663, -0.17803714999642528 + 0.04929583439446496*I, -0.17803714999642528 - 0.04929583439446496*I, 0.9045800499783037}"
"{0.9037899292033338, 0.15368976312896168 - 0.05668314411414419*I, 0.15368976312896168 + 0.05668314411414419*I, 0.08528407193832964}","{0.18776764299689483 - 0.04370182651688957*I, 0.08507853719350097 + 0.2556902657848817*I, 0.07125838369918674 + 0.008525233585237806*I, -0.15611987414797523 + 0.04798046329193405*I}","{0.18776764299689483 + 0.04370182651688957*I, 0.07125838369918674 - 0.008525233585237806*I, 0.08507853719350097 - 0.2556902657848817*I, -0.15611987414797523 - 0.04798046329193405*I}","{0.09621007079937516, -0.15368976312834412 + 0.05668314411046077*I, -0.15368976312834412 - 0.05668314411046077*I, 0.9147159280641063}"
"{0.9119597697393549, 0.1291631313303499 - 0.046319223867255316*I, 0.1291631313303499 + 0.046319223867255316*I, 0.07756564730279952}","{0.16318287972344458 - 0.03511753164699302*I, 0.2504370042867316 + 0.19645083057635201*I, 0.06348602074051082 + 0.009912456368969003*I, -0.13168601897460872 + 0.02617684075803007*I}","{0.16318287972344458 + 0.03511753164699302*I, 0.06348602074051082 - 0.009912456368969003*I, 0.2504370042867316 - 0.19645083057635201*I, -0.13168601897460872 - 0.02617684075803007*I}","{0.08804023026359825, -0.12916313133067409 + 0.04631922386505491*I, -0.12916313133067409 - 0.04631922386505491*I, 0.9224343527014641}"
"{0.9169011204981002, 0.11576736043838237 - 0.022034380229494638*I, 0.11576736043838237 + 0.022034380229494638*I, 0.07569046991339344}","{0.14944556347206928 - 0.01277275732634934*I, 0.3393851361676134 + 0.03906301893739219*I, 0.06036338501946546 + 0.011044819449615367*I, -0.12552425418126809 - 0.008460023322617435*I}","{0.14944556347206928 + 0.01277275732634934*I, 0.06036338501946546 - 0.011044819449615367*I, 0.3393851361676134 - 0.03906301893739219*I, -0.12552425418126809 + 0.008460023322617435*I}","{0.08309887950440001, -0.11576736043605851 + 0.02203438022803424*I, -0.11576736043605851 - 0.02203438022803424*I, 0.9243095300927094}"
"{0.916901223675984, 0.11990317115647016 + 0.004943629848722113*I, 0.11990317115647016 - 0.004943629848722113*I, 0.0807701329597812}","{0.1531905133770043 + 0.012015497057039647*I, 0.30061374210653197 - 0.13953988778385554*I, 0.06314534905661247 + 0.011254371137455817*I, -0.14326263898301753 - 0.040350947134965405*I}","{0.1531905133770043 - 0.012015497057039647*I, 0.06314534905661247 - 0.011254371137455817*I, 0.30061374210653197 + 0.13953988778385554*I, -0.14326263898301753 + 0.040350947134965405*I}","{0.08309877632616089, -0.11990317115077824 - 0.0049436298489546025*I, -0.11990317115077824 + 0.0049436298489546025*I, 0.9192298670445241}"
"{0.9128234053168216, 0.13895215937191302 + 0.021593294169499573*I, 0.13895215937191302 - 0.021593294169499573*I, 0.09051264520743768}","{0.17151157069523362 + 0.026091250195915586*I, 0.15255244921809785 - 0.24382774097857587*I, 0.07018459739926106 + 0.00991411111576994*I, -0.17767742970772304 - 0.052817742737422776*I}","{0.17151157069523362 - 0.026091250195915586*I, 0.07018459739926106 - 0.00991411111576994*I, 0.15255244921809785 + 0.24382774097857587*I, -0.17767742970772304 + 0.052817742737422776*I}","{0.08717659468331548, -0.13895215936430244 - 0.02159329417210425*I, -0.13895215936430244 + 0.02159329417210425*I, 0.909487354793373}"
