"\varepsilon","J_{xy}","promedio temporal de 0 a 100 del valor esperado de Haar de la pureza de Choi"
1.5,1.2000000000000002,0.32426290553499587
1.6,1.2000000000000002,0.32688323070612973
1.7000000000000002,1.2000000000000002,0.32926789586414273
1.8,1.2000000000000002,0.33101038393690396
1.9000000000000001,1.2000000000000002,0.33489451895175704
2.,1.2000000000000002,0.33818335252149184
0.,1.3,0.30009340771584125
0.1,1.3,0.2991891561794047
0.2,1.3,0.29850588169811615
0.30000000000000004,1.3,0.2983529856608225
0.4,1.3,0.29806588866591166
0.5,1.3,0.29819530925152554
0.6000000000000001,1.3,0.29832065686348425
0.7000000000000001,1.3,0.29883055034870526
0.8,1.3,0.3003561251002287
0.9,1.3,0.3027988084295104
1.,1.3,0.30536236801855854
1.1,1.3,0.307509591452297
1.2000000000000002,1.3,0.3095471248157935
1.3,1.3,0.3111658316754009
1.4000000000000001,1.3,0.3144231937453355
1.5,1.3,0.318471070749817
1.6,1.3,0.32222124713053824
1.7000000000000002,1.3,0.3253525023841853
1.8,1.3,0.32777754851976293
1.9000000000000001,1.3,0.3297930848136527
2.,1.3,0.3329388056788318
0.,1.4000000000000001,0.30258379921311734
0.1,1.4000000000000001,0.30117587215531094
0.2,1.4000000000000001,0.2998705921972316
0.30000000000000004,1.4000000000000001,0.2984840734693419
0.4,1.4000000000000001,0.29789285292077594
0.5,1.4000000000000001,0.2974205560853552
0.6000000000000001,1.4000000000000001,0.2974482192198189
0.7000000000000001,1.4000000000000001,0.2977027640986019
0.8,1.4000000000000001,0.29836282213911625
0.9,1.4000000000000001,0.29966895720129233
1.,1.4000000000000001,0.30127402909809337
1.1,1.4000000000000001,0.30341164511013136
1.2000000000000002,1.4000000000000001,0.3054355471781889
1.3,1.4000000000000001,0.30755656545177223
1.4000000000000001,1.4000000000000001,0.30961835201352694
1.5,1.4000000000000001,0.3119309202152682
1.6,1.4000000000000001,0.3149595424685189
1.7000000000000002,1.4000000000000001,0.3172492977771571
1.8,1.4000000000000001,0.32047915740794736
1.9000000000000001,1.4000000000000001,0.32292838229421533
2.,1.4000000000000001,0.3248998693621137
0.,1.5,0.30017390499088725
0.1,1.5,0.29920763450865273
0.2,1.5,0.2982354627518048
0.30000000000000004,1.5,0.29763831293645393
0.4,1.5,0.29712290300504374
0.5,1.5,0.2969550165928116
0.6000000000000001,1.5,0.29700774081087855
0.7000000000000001,1.5,0.297034505665399
0.8,1.5,0.297015176305054
0.9,1.5,0.29794404327355734
1.,1.5,0.2990611962370368
1.1,1.5,0.30032414702457433
1.2000000000000002,1.5,0.30205788872791905
1.3,1.5,0.3040820213335972
1.4000000000000001,1.5,0.30650167976169146
1.5,1.5,0.3088751909675246
1.6,1.5,0.31137884070165117
1.7000000000000002,1.5,0.3134558841756379
1.8,1.5,0.3158221187719706
1.9000000000000001,1.5,0.31803535158836427
2.,1.5,0.3204219442728484
0.,1.6,0.2991346300956565
0.1,1.6,0.29817760349847
0.2,1.6,0.29708824549948243
0.30000000000000004,1.6,0.2963735283457381
0.4,1.6,0.29616223860046986
0.5,1.6,0.296095991763639
0.6000000000000001,1.6,0.29587246002763895
0.7000000000000001,1.6,0.2962301613634856
0.8,1.6,0.2966800929895103
0.9,1.6,0.2970805870136419
1.,1.6,0.2976707138642168
1.1,1.6,0.2983939869849546
1.2000000000000002,1.6,0.29984275685024814
1.3,1.6,0.30143638310878507
1.4000000000000001,1.6,0.303537534210847
1.5,1.6,0.305889696244069
1.6,1.6,0.30835480608449045
1.7000000000000002,1.6,0.3108635126824334
1.8,1.6,0.3127077599885392
1.9000000000000001,1.6,0.3147827299145998
2.,1.6,0.31668083762678306
0.,1.7000000000000002,0.29778629422706504
0.1,1.7000000000000002,0.2971607196604171
0.2,1.7000000000000002,0.2963000713206295
0.30000000000000004,1.7000000000000002,0.295642519639545
0.4,1.7000000000000002,0.29502279744797477
0.5,1.7000000000000002,0.2950717255174356
0.6000000000000001,1.7000000000000002,0.29502262110352123
0.7000000000000001,1.7000000000000002,0.2952221879012216
0.8,1.7000000000000002,0.2958117203832335
0.9,1.7000000000000002,0.2967868464909733
1.,1.7000000000000002,0.2975912920328144
1.1,1.7000000000000002,0.2977468867948632
1.2000000000000002,1.7000000000000002,0.29835566072654485
1.3,1.7000000000000002,0.29952720382499426
1.4000000000000001,1.7000000000000002,0.30098598658759657
1.5,1.7000000000000002,0.30324887857382743
1.6,1.7000000000000002,0.3051892148854262
1.7000000000000002,1.7000000000000002,0.307232877505455
1.8,1.7000000000000002,0.3091958008553162
1.9000000000000001,1.7000000000000002,0.3110582245861917
2.,1.7000000000000002,0.312611530742429
0.,1.8,0.29748702139975036
0.1,1.8,0.2967373776101697
0.2,1.8,0.29578185530243345
0.30000000000000004,1.8,0.2951203083328888
0.4,1.8,0.29449944482570306
0.5,1.8,0.2942968397528766
0.6000000000000001,1.8,0.2942621779576794
0.7000000000000001,1.8,0.29439046355377324
0.8,1.8,0.2950209173857876
0.9,1.8,0.2958096174181849
1.,1.8,0.2964043912976508
1.1,1.8,0.29740695411955503
1.2000000000000002,1.8,0.29798469085305745
1.3,1.8,0.2985273335581371
1.4000000000000001,1.8,0.29942304155907323
1.5,1.8,0.300966131643613
1.6,1.8,0.30244637137742336
1.7000000000000002,1.8,0.30410563232924204
1.8,1.8,0.3060387714965631
1.9000000000000001,1.8,0.3079860676293224
2.,1.8,0.310071457962164
0.,1.9000000000000001,0.29752223654564264
0.1,1.9000000000000001,0.29675589120766077
0.2,1.9000000000000001,0.2958827978806401
0.30000000000000004,1.9000000000000001,0.29535604721954667
0.4,1.9000000000000001,0.29480169282738833
0.5,1.9000000000000001,0.29405978404804384
0.6000000000000001,1.9000000000000001,0.29374114042725874
0.7000000000000001,1.9000000000000001,0.293778480761722
0.8,1.9000000000000001,0.29419339864544675
0.9,1.9000000000000001,0.29480317252984495
1.,1.9000000000000001,0.29548264140073527
1.1,1.9000000000000001,0.296254631544103
1.2000000000000002,1.9000000000000001,0.29717115889362944
1.3,1.9000000000000001,0.29810725033791646
1.4000000000000001,1.9000000000000001,0.2985019130676569
1.5,1.9000000000000001,0.2991609010252136
1.6,1.9000000000000001,0.30079848605110665
1.7000000000000002,1.9000000000000001,0.30183833682834577
1.8,1.9000000000000001,0.303740049725708
1.9000000000000001,1.9000000000000001,0.30529812912895316
2.,1.9000000000000001,0.30735093927080553
0.,2.,0.2986278241274726
0.1,2.,0.2975793135574886
0.2,2.,0.2959555241839975
0.30000000000000004,2.,0.29510413399189117
0.4,2.,0.294679887149979
0.5,2.,0.29413587224272886
0.6000000000000001,2.,0.29392925920325247
0.7000000000000001,2.,0.29366505635009466
0.8,2.,0.29387057422261864
0.9,2.,0.2944117454346566
1.,2.,0.2948406047544308
1.1,2.,0.2957366084157864
1.2000000000000002,2.,0.2964623985862204
1.3,2.,0.29692916608546566
1.4000000000000001,2.,0.29774393497738205
1.5,2.,0.2983872259534632
1.6,2.,0.29939800606649547
1.7000000000000002,2.,0.3007057027901783
1.8,2.,0.3017727045285974
1.9000000000000001,2.,0.3032221800453671
2.,2.,0.304002636168675
0.,2.1,0.297665
0.1,2.1,0.296716
0.2,2.1,0.295645
0.3,2.1,0.29517
0.4,2.1,0.294818
0.5,2.1,0.29427
0.6,2.1,0.293865
0.7,2.1,0.293664
0.8,2.1,0.29356
0.9,2.1,0.294024
1.,2.1,0.294589
1.1,2.1,0.294854
1.2,2.1,0.295587
1.3,2.1,0.296323
1.4,2.1,0.296979
1.5,2.1,0.297685
1.6,2.1,0.29806
1.7,2.1,0.298872
1.8,2.1,0.300417
1.9,2.1,0.301975
2.,2.1,0.303153
2.1,2.1,0.303586
2.1,2.,0.306068
2.1,1.9,0.309216
2.1,1.8,0.3103
2.1,1.7,0.314953
2.1,1.6,0.318641
2.1,1.5,0.322274
2.1,1.4,0.32767
2.1,1.3,0.336195
2.1,1.2,0.342219
2.1,1.1,0.351207
2.1,1.,0.376654
2.1,0.9,0.408962
2.1,0.8,0.433753
2.1,0.7,0.466226
2.1,0.6,0.502839
2.1,0.5,0.545171
2.1,0.4,0.589115
2.1,0.3,0.644639
2.1,0.2,0.67082
2.1,0.1,0.804509
2.1,0.,0.832493
0.,2.2,0.297102
0.1,2.2,0.296213
0.2,2.2,0.295261
0.3,2.2,0.294891
0.4,2.2,0.294762
0.5,2.2,0.294272
0.6,2.2,0.293759
0.7,2.2,0.293562
0.8,2.2,0.293414
0.9,2.2,0.293655
1.,2.2,0.294039
1.1,2.2,0.294623
1.2,2.2,0.295048
1.3,2.2,0.295502
1.4,2.2,0.296154
1.5,2.2,0.29703
1.6,2.2,0.297941
1.7,2.2,0.298108
1.8,2.2,0.29873
1.9,2.2,0.300131
2.,2.2,0.301608
2.1,2.2,0.302983
2.2,2.2,0.303653
2.2,2.1,0.304653
2.2,2.,0.308168
2.2,1.9,0.309396
2.2,1.8,0.312852
2.2,1.7,0.316868
2.2,1.6,0.320976
2.2,1.5,0.324743
2.2,1.4,0.330996
2.2,1.3,0.339064
2.2,1.2,0.346443
2.2,1.1,0.356469
2.2,1.,0.384458
2.2,0.9,0.417103
2.2,0.8,0.442353
2.2,0.7,0.474171
2.2,0.6,0.510434
2.2,0.5,0.551585
2.2,0.4,0.594243
2.2,0.3,0.647937
2.2,0.2,0.670766
2.2,0.1,0.804395
2.2,0.,0.832493
0.,2.3,0.296806
0.1,2.3,0.296115
0.2,2.3,0.295295
0.3,2.3,0.294805
0.4,2.3,0.294396
0.5,2.3,0.293948
0.6,2.3,0.293562
0.7,2.3,0.29341
0.8,2.3,0.29331
0.9,2.3,0.29343
1.,2.3,0.293811
1.1,2.3,0.29424
1.2,2.3,0.294839
1.3,2.3,0.295168
1.4,2.3,0.295858
1.5,2.3,0.296578
1.6,2.3,0.297393
1.7,2.3,0.298008
1.8,2.3,0.298303
1.9,2.3,0.298837
2.,2.3,0.300101
2.1,2.3,0.301388
2.2,2.3,0.302698
2.3,2.3,0.30343
2.3,2.2,0.304081
2.3,2.1,0.30672
2.3,2.,0.30857
2.3,1.9,0.311677
2.3,1.8,0.314507
2.3,1.7,0.318996
2.3,1.6,0.323708
2.3,1.5,0.327868
2.3,1.4,0.334101
2.3,1.3,0.342235
2.3,1.2,0.351233
2.3,1.1,0.361836
2.3,1.,0.390806
2.3,0.9,0.424561
2.3,0.8,0.450514
2.3,0.7,0.481549
2.3,0.6,0.517357
2.3,0.5,0.557318
2.3,0.4,0.598691
2.3,0.3,0.650634
2.3,0.2,0.670711
2.3,0.1,0.804292
2.3,0.,0.832493
0.,2.4,0.296814
0.1,2.4,0.296168
0.2,2.4,0.295557
0.3,2.4,0.294996
0.4,2.4,0.294324
0.5,2.4,0.293921
0.6,2.4,0.293551
0.7,2.4,0.293351
0.8,2.4,0.293234
0.9,2.4,0.293176
1.,2.4,0.293389
1.1,2.4,0.293872
1.2,2.4,0.294302
1.3,2.4,0.294719
1.4,2.4,0.295085
1.5,2.4,0.295968
1.6,2.4,0.297064
1.7,2.4,0.297648
1.8,2.4,0.297972
1.9,2.4,0.298324
2.,2.4,0.29874
2.1,2.4,0.300219
2.2,2.4,0.301256
2.3,2.4,0.302652
2.4,2.4,0.303441
2.4,2.3,0.30374
2.4,2.2,0.306189
2.4,2.1,0.307047
2.4,2.,0.310303
2.4,1.9,0.313402
2.4,1.8,0.315782
2.4,1.7,0.322049
2.4,1.6,0.326411
2.4,1.5,0.331128
2.4,1.4,0.336801
2.4,1.3,0.345308
2.4,1.2,0.355789
2.4,1.1,0.36793
2.4,1.,0.396082
2.4,0.9,0.431677
2.4,0.8,0.45826
2.4,0.7,0.488389
2.4,0.6,0.523697
2.4,0.5,0.562428
2.4,0.4,0.602568
2.4,0.3,0.652865
2.4,0.2,0.670661
2.4,0.1,0.804201
2.4,0.,0.832493
0.,2.5,0.296911
0.1,2.5,0.296406
0.2,2.5,0.295656
0.3,2.5,0.294908
0.4,2.5,0.294326
0.5,2.5,0.293808
0.6,2.5,0.293372
0.7,2.5,0.293147
0.8,2.5,0.292996
0.9,2.5,0.292999
1.,2.5,0.293091
1.1,2.5,0.293504
1.2,2.5,0.293932
1.3,2.5,0.294343
1.4,2.5,0.294894
1.5,2.5,0.29533
1.6,2.5,0.29619
1.7,2.5,0.297083
1.8,2.5,0.297562
1.9,2.5,0.29805
2.,2.5,0.298483
2.1,2.5,0.298704
2.2,2.5,0.300121
2.3,2.5,0.300743
2.4,2.5,0.302086
2.5,2.5,0.303049
2.5,2.4,0.303497
2.5,2.3,0.305869
2.5,2.2,0.306427
2.5,2.1,0.30854
2.5,2.,0.311659
2.5,1.9,0.313991
2.5,1.8,0.318732
2.5,1.7,0.32468
2.5,1.6,0.329429
2.5,1.5,0.334039
2.5,1.4,0.340003
2.5,1.3,0.349024
2.5,1.2,0.361564
2.5,1.1,0.371985
2.5,1.,0.40178
2.5,0.9,0.438383
2.5,0.8,0.465583
2.5,0.7,0.494718
2.5,0.6,0.529483
2.5,0.5,0.56698
2.5,0.4,0.605955
2.5,0.3,0.654725
2.5,0.2,0.670613
2.5,0.1,0.804119
2.5,0.,0.832493
0.,2.6,0.296625
0.1,2.6,0.296349
0.2,2.6,0.295824
0.3,2.6,0.29503
0.4,2.6,0.294071
0.5,2.6,0.293703
0.6,2.6,0.293387
0.7,2.6,0.293126
0.8,2.6,0.292896
0.9,2.6,0.29294
1.,2.6,0.292959
1.1,2.6,0.293141
1.2,2.6,0.293429
1.3,2.6,0.293837
1.4,2.6,0.294478
1.5,2.6,0.29491
1.6,2.6,0.295381
1.7,2.6,0.296298
1.8,2.6,0.297052
1.9,2.6,0.297515
2.,2.6,0.298104
2.1,2.6,0.298575
2.2,2.6,0.298892
2.3,2.6,0.300261
2.4,2.6,0.300918
2.5,2.6,0.301824
2.6,2.6,0.302597
2.6,2.5,0.303078
2.6,2.4,0.305392
2.6,2.3,0.306128
2.6,2.2,0.307435
2.6,2.1,0.309251
2.6,2.,0.311976
2.6,1.9,0.317013
2.6,1.8,0.321236
2.6,1.7,0.326789
2.6,1.6,0.331794
2.6,1.5,0.336638
2.6,1.4,0.343274
2.6,1.3,0.353305
2.6,1.2,0.366231
2.6,1.1,0.376445
2.6,1.,0.407098
2.6,0.9,0.444663
2.6,0.8,0.47244
2.6,0.7,0.500566
2.6,0.6,0.534757
2.6,0.5,0.571042
2.6,0.4,0.608931
2.6,0.3,0.656295
2.6,0.2,0.67057
2.6,0.1,0.804047
2.6,0.,0.832493
0.,2.7,0.29656
0.1,2.7,0.296216
0.2,2.7,0.295678
0.3,2.7,0.294934
0.4,2.7,0.294074
0.5,2.7,0.293584
0.6,2.7,0.293298
0.7,2.7,0.293182
0.8,2.7,0.293024
0.9,2.7,0.29288
1.,2.7,0.292782
1.1,2.7,0.292848
1.2,2.7,0.293272
1.3,2.7,0.293514
1.4,2.7,0.293714
1.5,2.7,0.294511
1.6,2.7,0.294941
1.7,2.7,0.295628
1.8,2.7,0.296504
1.9,2.7,0.297002
2.,2.7,0.297684
2.1,2.7,0.298323
2.2,2.7,0.298573
2.3,2.7,0.298714
2.4,2.7,0.299959
2.5,2.7,0.301084
2.6,2.7,0.302108
2.7,2.7,0.30269
2.7,2.6,0.302679
2.7,2.5,0.304764
2.7,2.4,0.3054
2.7,2.3,0.306772
2.7,2.2,0.307848
2.7,2.1,0.310162
2.7,2.,0.315274
2.7,1.9,0.318922
2.7,1.8,0.323342
2.7,1.7,0.328755
2.7,1.6,0.334018
2.7,1.5,0.339774
2.7,1.4,0.346623
2.7,1.3,0.35769
2.7,1.2,0.369656
2.7,1.1,0.380609
2.7,1.,0.412294
2.7,0.9,0.450552
2.7,0.8,0.478817
2.7,0.7,0.505973
2.7,0.6,0.539552
2.7,0.5,0.574671
2.7,0.4,0.611551
2.7,0.3,0.657627
2.7,0.2,0.67053
2.7,0.1,0.803982
2.7,0.,0.832493
0.,2.8,0.296437
0.1,2.8,0.296277
0.2,2.8,0.295746
0.3,2.8,0.294994
0.4,2.8,0.294016
0.5,2.8,0.293433
0.6,2.8,0.293199
0.7,2.8,0.293082
0.8,2.8,0.293016
0.9,2.8,0.292771
1.,2.8,0.292838
1.1,2.8,0.292729
1.2,2.8,0.293037
1.3,2.8,0.293424
1.4,2.8,0.293688
1.5,2.8,0.293926
1.6,2.8,0.294382
1.7,2.8,0.294972
1.8,2.8,0.295779
1.9,2.8,0.29654
2.,2.8,0.297093
2.1,2.8,0.297772
2.2,2.8,0.298337
2.3,2.8,0.298623
2.4,2.8,0.298795
2.5,2.8,0.299766
2.6,2.8,0.300878
2.7,2.8,0.302076
2.8,2.8,0.302868
2.8,2.7,0.302516
2.8,2.6,0.304401
2.8,2.5,0.304601
2.8,2.4,0.305834
2.8,2.3,0.307299
2.8,2.2,0.308655
2.8,2.1,0.313065
2.8,2.,0.317487
2.8,1.9,0.320611
2.8,1.8,0.324897
2.8,1.7,0.331388
2.8,1.6,0.338094
2.8,1.5,0.342732
2.8,1.4,0.35032
2.8,1.3,0.360837
2.8,1.2,0.373776
2.8,1.1,0.384683
2.8,1.,0.417377
2.8,0.9,0.456057
2.8,0.8,0.484716
2.8,0.7,0.510959
2.8,0.6,0.543904
2.8,0.5,0.577924
2.8,0.4,0.613871
