"hz","J","promedio temporal de 0 a 100 del valor esperado de Haar de la pureza de Choi"
0.7000000000000001,2.8,0.4140759504301302
0.7000000000000001,2.9,0.4376980118216332
0.7000000000000001,3.,0.45179850857977666
0.8,0.,0.9999999999999999
0.8,0.1,0.400065862422017
0.8,0.2,0.34633262132378795
0.8,0.30000000000000004,0.3240034885133353
0.8,0.4,0.3122998861483228
0.8,0.5,0.30649195011070285
0.8,0.6000000000000001,0.30214390319246726
0.8,0.7000000000000001,0.2963761281332495
0.8,0.8,0.2925968187595207
0.8,0.9,0.290495842603944
0.8,1.,0.28771512888619777
0.8,1.1,0.2855702583217957
0.8,1.2000000000000002,0.2855776165528027
0.8,1.3,0.28590437207387637
0.8,1.4000000000000001,0.28724757529572253
0.8,1.5,0.2899489327042562
0.8,1.6,0.29201076586173463
0.8,1.7000000000000002,0.29519562661898907
0.8,1.8,0.2977191760208448
0.8,1.9000000000000001,0.30116148049707614
0.8,2.,0.3085058749013214
0.8,2.1,0.3144203672116527
0.8,2.2,0.3207541834600177
0.8,2.3000000000000003,0.3314563535886961
0.8,2.4000000000000004,0.3381036571172923
0.8,2.5,0.3616103235120417
0.8,2.6,0.3849891110236764
0.8,2.7,0.40406709532474083
0.8,2.8,0.40648665777413534
0.8,2.9,0.4183361208886219
0.8,3.,0.4337915119613047
0.9,0.,1.0000000000000002
0.9,0.1,0.41002855869141774
0.9,0.2,0.3566731874843982
0.9,0.30000000000000004,0.33684603974455846
0.9,0.4,0.32448212719349945
0.9,0.5,0.3182900138984345
0.9,0.6000000000000001,0.3103392716394314
0.9,0.7000000000000001,0.3030441554192851
0.9,0.8,0.29826790003144427
0.9,0.9,0.29573702845543054
0.9,1.,0.29452776344738174
0.9,1.1,0.2929299454312677
0.9,1.2000000000000002,0.2917957467408649
0.9,1.3,0.2919160532804874
0.9,1.4000000000000001,0.2907897349790395
0.9,1.5,0.293075979529967
0.9,1.6,0.29437304662613784
0.9,1.7000000000000002,0.29725919098089376
0.9,1.8,0.2990324993217594
0.9,1.9000000000000001,0.30359357236679346
0.9,2.,0.3138388951971362
0.9,2.1,0.32156729233022985
0.9,2.2,0.32272748557926484
0.9,2.3000000000000003,0.33241058996267087
0.9,2.4000000000000004,0.3428911740483693
0.9,2.5,0.3458045324093243
0.9,2.6,0.35450025535168833
0.9,2.7,0.3760697369254697
0.9,2.8,0.3914041036468734
0.9,2.9,0.4072033950518422
0.9,3.,0.4247110749278249
1.,0.,1.0000000000000002
1.,0.1,0.44405199291158204
1.,0.2,0.37939740825548357
1.,0.30000000000000004,0.3538382559187425
1.,0.4,0.34100765879085776
1.,0.5,0.3311464699719367
1.,0.6000000000000001,0.3229028187221422
1.,0.7000000000000001,0.3129229551984923
1.,0.8,0.3074180003128341
1.,0.9,0.3039512309766402
1.,1.,0.29851009152043906
1.,1.1,0.29771874199537407
1.,1.2000000000000002,0.3008567230108118
1.,1.3,0.3009299950617476
1.,1.4000000000000001,0.3000073579936943
1.,1.5,0.3015696116321053
1.,1.6,0.30076429381141806
1.,1.7000000000000002,0.30120234303784377
1.,1.8,0.3057803908765184
1.,1.9000000000000001,0.30681755776120834
1.,2.,0.31313838426688423
1.,2.1,0.31980507072634895
1.,2.2,0.3258549889018235
1.,2.3000000000000003,0.33698785237265627
1.,2.4000000000000004,0.3369819244710871
1.,2.5,0.3547051036322611
1.,2.6,0.36558429043605073
1.,2.7,0.3671928144634852
1.,2.8,0.3756399600725854
1.,2.9,0.3845207557434457
1.,3.,0.39940779652137587
1.1,0.,1.
1.1,0.1,0.4860237903607037
1.1,0.2,0.4126073228150971
1.1,0.30000000000000004,0.3775235351198392
1.1,0.4,0.35945016745917846
1.1,0.5,0.348554148243732
1.1,0.6000000000000001,0.3402691158724664
1.1,0.7000000000000001,0.33104940823954826
1.1,0.8,0.32032001496389173
1.1,0.9,0.31583561343150923
1.1,1.,0.30793068429694875
1.1,1.1,0.3062602721756703
1.1,1.2000000000000002,0.30632105755547184
1.1,1.3,0.3071699164872208
1.1,1.4000000000000001,0.3100130153530728
1.1,1.5,0.30879603877350326
1.1,1.6,0.3076206577419629
1.1,1.7000000000000002,0.30925850488973966
1.1,1.8,0.31131349237872835
1.1,1.9000000000000001,0.31277839062097945
1.1,2.,0.31731429747795303
1.1,2.1,0.3196414004150529
1.1,2.2,0.3240164227398799
1.1,2.3000000000000003,0.32943857780250196
1.1,2.4000000000000004,0.34205276402551293
1.1,2.5,0.3495519800345277
1.1,2.6,0.3557036468656156
1.1,2.7,0.37340195904295853
1.1,2.8,0.38697192504562355
1.1,2.9,0.39345206771003094
1.1,3.,0.41475720774572905
1.2000000000000002,0.,1.
1.2000000000000002,0.1,0.5259134702460238
1.2000000000000002,0.2,0.45220190479336003
1.2000000000000002,0.30000000000000004,0.41106510875146224
1.2000000000000002,0.4,0.3840374661297429
1.2000000000000002,0.5,0.36651931794193504
1.2000000000000002,0.6000000000000001,0.35510237056002536
1.2000000000000002,0.7000000000000001,0.3463301812072129
1.2000000000000002,0.8,0.33249771981857124
1.2000000000000002,0.9,0.32220010800617926
1.2000000000000002,1.,0.3238024575957843
1.2000000000000002,1.1,0.31795670544718935
1.2000000000000002,1.2000000000000002,0.3137579004841532
1.2000000000000002,1.3,0.3174528188830889
1.2000000000000002,1.4000000000000001,0.31781703670522277
1.2000000000000002,1.5,0.3190696124223684
1.2000000000000002,1.6,0.3202238925659251
1.2000000000000002,1.7000000000000002,0.31751577649569057
1.2000000000000002,1.8,0.3195485281219196
1.2000000000000002,1.9000000000000001,0.3206278759882993
1.2000000000000002,2.,0.3248734658743016
1.2000000000000002,2.1,0.3288447072941104
1.2000000000000002,2.2,0.329142366345024
1.2000000000000002,2.3000000000000003,0.33173893414480854
1.2000000000000002,2.4000000000000004,0.3348097998035931
1.2000000000000002,2.5,0.34077742315352316
1.2000000000000002,2.6,0.35258941996646537
1.2000000000000002,2.7,0.35762901091849975
1.2000000000000002,2.8,0.37156488446914127
1.2000000000000002,2.9,0.38926255605580806
1.2000000000000002,3.,0.3932977088611844
1.3,0.,1.
1.3,0.1,0.5593173815233123
1.3,0.2,0.4915503846106431
1.3,0.30000000000000004,0.450546378658077
1.3,0.4,0.4197416277456065
1.3,0.5,0.3950138845977393
1.3,0.6000000000000001,0.3761226132518487
1.3,0.7000000000000001,0.36249846169662725
1.3,0.8,0.34548225920749764
1.3,0.9,0.33740720798393725
1.3,1.,0.3302277308957485
1.3,1.1,0.32856651307272117
1.3,1.2000000000000002,0.3269977078015377
1.3,1.3,0.3241239788912786
1.3,1.4000000000000001,0.3259745492981432
1.3,1.5,0.32674162396920103
1.3,1.6,0.3298443246363008
1.3,1.7000000000000002,0.3311019585988139
1.3,1.8,0.3318924130597274
1.3,1.9000000000000001,0.33565843469292667
1.3,2.,0.33917888583934336
1.3,2.1,0.340954765475294
1.3,2.2,0.3408710516413398
1.3,2.3000000000000003,0.3421356535908598
1.3,2.4000000000000004,0.34534196710759757
1.3,2.5,0.3432181464698562
1.3,2.6,0.3427613587905686
1.3,2.7,0.35180780440503173
1.3,2.8,0.3626452068781436
1.3,2.9,0.3632996704931714
1.3,3.,0.38399097944845445
1.4000000000000001,0.,1.0000000000000002
1.4000000000000001,0.1,0.5879720385106614
1.4000000000000001,0.2,0.5236999985459219
1.4000000000000001,0.30000000000000004,0.48784607584059564
1.4000000000000001,0.4,0.45847019662594174
1.4000000000000001,0.5,0.4328209504351041
1.4000000000000001,0.6000000000000001,0.40528192682281594
1.4000000000000001,0.7000000000000001,0.3874641180569174
1.4000000000000001,0.8,0.3687789429200513
1.4000000000000001,0.9,0.35429333232738464
1.4000000000000001,1.,0.34437712247259294
1.4000000000000001,1.1,0.34080760847166375
1.4000000000000001,1.2000000000000002,0.33644351322916116
1.4000000000000001,1.3,0.3329400931347458
1.4000000000000001,1.4000000000000001,0.3345373389326729
1.4000000000000001,1.5,0.3368414372447503
1.4000000000000001,1.6,0.333761015239218
1.4000000000000001,1.7000000000000002,0.3331991434538119
1.4000000000000001,1.8,0.3396856879432719
1.4000000000000001,1.9000000000000001,0.3434167961792331
1.4000000000000001,2.,0.34912413870054276
1.4000000000000001,2.1,0.3544163070947735
1.4000000000000001,2.2,0.3596826858720241
1.4000000000000001,2.3000000000000003,0.36144806112352557
1.4000000000000001,2.4000000000000004,0.3565466508681205
1.4000000000000001,2.5,0.3601301567826802
1.4000000000000001,2.6,0.35765659873860645
1.4000000000000001,2.7,0.3522130392780579
1.4000000000000001,2.8,0.35090914040501736
1.4000000000000001,2.9,0.36180719702836334
1.4000000000000001,3.,0.3723427718547398
1.5,0.,1.
1.5,0.1,0.6133523117299301
1.5,0.2,0.5489080684343144
1.5,0.30000000000000004,0.5172108992572855
1.5,0.4,0.49280457059148985
1.5,0.5,0.4683508559721841
1.5,0.6000000000000001,0.44291849330702115
1.5,0.7000000000000001,0.41552186910507294
1.5,0.8,0.39662344496466945
1.5,0.9,0.37308800042636064
1.5,1.,0.36293514170259583
1.5,1.1,0.34894773300883297
1.5,1.2000000000000002,0.34686616752554034
1.5,1.3,0.34743245395885775
1.5,1.4000000000000001,0.34486300068744163
1.5,1.5,0.34540451831448726
1.5,1.6,0.34469413360758316
1.5,1.7000000000000002,0.34090417723628447
1.5,1.8,0.3470373655796845
1.5,1.9000000000000001,0.34342505579564075
1.5,2.,0.3545286521369821
1.5,2.1,0.3631540056794798
1.5,2.2,0.3693064461139419
1.5,2.3000000000000003,0.37269332486567647
1.5,2.4000000000000004,0.3797134751995874
1.5,2.5,0.38419819586843335
1.5,2.6,0.3785780192174411
1.5,2.7,0.3756902625485048
1.5,2.8,0.3693551010594276
1.5,2.9,0.3602714706129299
1.5,3.,0.3587994033329367
1.6,0.,1.0000000000000002
1.6,0.1,0.6351401480170559
1.6,0.2,0.5682691987129566
1.6,0.30000000000000004,0.5398939621245497
1.6,0.4,0.5189942905647804
1.6,0.5,0.4992025456713986
1.6,0.6000000000000001,0.47754688508767856
1.6,0.7000000000000001,0.44357887199514245
1.6,0.8,0.4210040092836165
1.6,0.9,0.39912084307153095
1.6,1.,0.3811860812584556
1.6,1.1,0.3738487208461105
1.6,1.2000000000000002,0.3569878775884758
1.6,1.3,0.3529982997208814
1.6,1.4000000000000001,0.35911475666635684
1.6,1.5,0.35128090242571175
1.6,1.6,0.35227465981315237
1.6,1.7000000000000002,0.3527273984713854
1.6,1.8,0.3474596864284703
1.6,1.9000000000000001,0.35349448551833007
1.6,2.,0.3579110705371599
1.6,2.1,0.3614399086966034
1.6,2.2,0.37492785475487495
1.6,2.3000000000000003,0.37954339585770036
1.6,2.4000000000000004,0.39075396094775466
1.6,2.5,0.39647739338289406
1.6,2.6,0.40306254098267297
1.6,2.7,0.4055585388042149
1.6,2.8,0.39765543922796254
1.6,2.9,0.3889355852318561
1.6,3.,0.3809968714058208
1.7000000000000002,0.,1.
1.7000000000000002,0.1,0.6538881727721291
1.7000000000000002,0.2,0.5844978280309201
1.7000000000000002,0.30000000000000004,0.5566724915330284
1.7000000000000002,0.4,0.5374316312948374
1.7000000000000002,0.5,0.5231176635357964
1.7000000000000002,0.6000000000000001,0.5055775092424658
1.7000000000000002,0.7000000000000001,0.4761911180972098
1.7000000000000002,0.8,0.44501611083057463
1.7000000000000002,0.9,0.4238655270809907
1.7000000000000002,1.,0.4030748072658286
1.7000000000000002,1.1,0.3895252687444568
1.7000000000000002,1.2000000000000002,0.3793283984449681
1.7000000000000002,1.3,0.3703714778416478
1.7000000000000002,1.4000000000000001,0.3635798054975949
1.7000000000000002,1.5,0.36476381098022637
1.7000000000000002,1.6,0.35450613519280294
1.7000000000000002,1.7000000000000002,0.35913658225653394
1.7000000000000002,1.8,0.35859356734585
1.7000000000000002,1.9000000000000001,0.3563725416485691
1.7000000000000002,2.,0.3590741716495509
1.7000000000000002,2.1,0.3639827304474381
1.7000000000000002,2.2,0.3736826965667443
1.7000000000000002,2.3000000000000003,0.3857695319922137
1.7000000000000002,2.4000000000000004,0.38973696352687365
1.7000000000000002,2.5,0.40020535948172004
1.7000000000000002,2.6,0.40775890397706804
1.7000000000000002,2.7,0.4246953925616327
1.7000000000000002,2.8,0.42916478621849224
1.7000000000000002,2.9,0.4245524668261
1.7000000000000002,3.,0.41201907476087785
1.8,0.,1.
1.8,0.1,0.6707046809349129
1.8,0.2,0.5985387776091603
1.8,0.30000000000000004,0.5697877833884853
1.8,0.4,0.5516262837269023
1.8,0.5,0.5409886889032871
1.8,0.6000000000000001,0.5258462871606944
1.8,0.7000000000000001,0.5018243231137317
1.8,0.8,0.4743850956278115
1.8,0.9,0.4496003039044436
1.8,1.,0.4250950482623294
1.8,1.1,0.40702651207435464
1.8,1.2000000000000002,0.39058935910749776
1.8,1.3,0.38280197498564195
1.8,1.4000000000000001,0.3746242807535521
1.8,1.5,0.37182310726178924
1.8,1.6,0.3711382719060741
1.8,1.7000000000000002,0.36304189871345266
1.8,1.8,0.36687974138580237
1.8,1.9000000000000001,0.36480458228646806
1.8,2.,0.36293317354851495
1.8,2.1,0.3659254336049568
1.8,2.2,0.374173682720314
1.8,2.3000000000000003,0.3855527830600079
1.8,2.4000000000000004,0.3972794507180983
1.8,2.5,0.39877064387290007
1.8,2.6,0.40657791270351085
1.8,2.7,0.4226460587541437
1.8,2.8,0.43644024578911733
1.8,2.9,0.44501050092150507
1.8,3.,0.44398747055333415
1.9000000000000001,0.,1.
1.9000000000000001,0.1,0.6863230725429418
1.9000000000000001,0.2,0.6110343590197463
1.9000000000000001,0.30000000000000004,0.5806990278956665
1.9000000000000001,0.4,0.5635382930077482
1.9000000000000001,0.5,0.5536145318393311
1.9000000000000001,0.6000000000000001,0.5402496634202718
1.9000000000000001,0.7000000000000001,0.5204692430482216
1.9000000000000001,0.8,0.5011252225148008
1.9000000000000001,0.9,0.47400425966945436
1.9000000000000001,1.,0.4501513004939307
1.9000000000000001,1.1,0.42828257210166903
1.9000000000000001,1.2000000000000002,0.40741271717336075
1.9000000000000001,1.3,0.3993134812926064
1.9000000000000001,1.4000000000000001,0.39203180484288425
1.9000000000000001,1.5,0.3847683770440968
1.9000000000000001,1.6,0.37892469540100154
1.9000000000000001,1.7000000000000002,0.376769872433006
1.9000000000000001,1.8,0.3703054797286467
1.9000000000000001,1.9000000000000001,0.37503095169376754
1.9000000000000001,2.,0.37114479257592436
1.9000000000000001,2.1,0.3712148663499729
1.9000000000000001,2.2,0.3718954932673214
1.9000000000000001,2.3000000000000003,0.37933238410009223
1.9000000000000001,2.4000000000000004,0.3946672374911645
1.9000000000000001,2.5,0.4080382166437764
1.9000000000000001,2.6,0.40625345135860236
1.9000000000000001,2.7,0.41855640973708486
1.9000000000000001,2.8,0.4309331743563412
1.9000000000000001,2.9,0.44529823839213534
1.9000000000000001,3.,0.45537733536891006
2.,0.,1.0000000000000002
2.,0.1,0.7009427219745227
2.,0.2,0.6227756785987154
2.,0.30000000000000004,0.5901465600096021
2.,0.4,0.5735362907331962
2.,0.5,0.5630337546901271
2.,0.6000000000000001,0.5520145191735423
2.,0.7000000000000001,0.5335337133410889
2.,0.8,0.5180210591254604
2.,0.9,0.500358192009343
2.,1.,0.47185513449077016
2.,1.1,0.4508144972522723
2.,1.2000000000000002,0.4259199031915169
2.,1.3,0.41272712665422917
2.,1.4000000000000001,0.4052018690813736
2.,1.5,0.3950415411260707
2.,1.6,0.39204589846377447
2.,1.7000000000000002,0.3837581177419138
2.,1.8,0.38214025843625665
2.,1.9000000000000001,0.37713678568626563
2.,2.,0.38284723256656294
2.,2.1,0.3791476262512356
2.,2.2,0.3788644163583908
2.,2.3000000000000003,0.38046634791499173
2.,2.4000000000000004,0.38325763412374153
2.,2.5,0.4018967970839871
2.,2.6,0.41070633869197515
2.,2.7,0.42346632338579093
2.,2.8,0.4263992095026549
2.,2.9,0.44036327240160156
2.,3.,0.4511475265273907
2.1,0.,1.
2.1,0.1,0.7144517712373839
2.1,0.2,0.6337414593998983
2.1,0.30000000000000004,0.5988832198912336
2.1,0.4,0.5823009894708112
2.1,0.5,0.5707470177079685
2.1,0.6000000000000001,0.5613325868455493
2.1,0.7000000000000001,0.5441848177036636
2.1,0.8,0.5282715723155904
2.1,0.9,0.516789125796401
2.1,1.,0.49706392988087256
2.1,1.1,0.4696809137443003
2.1,1.2000000000000002,0.44584065130200395
2.1,1.3,0.42229678827768724
2.1,1.4000000000000001,0.41461392963435667
2.1,1.5,0.4101391433426322
2.1,1.6,0.4089790610781714
2.1,1.7000000000000002,0.4003053285172791
2.1,1.8,0.3897917503483835
2.1,1.9000000000000001,0.38674875453726143
2.1,2.,0.38315313127063877
2.1,2.1,0.3895757197911302
2.1,2.2,0.3867157577483101
2.1,2.3000000000000003,0.3862139805993178
2.1,2.4000000000000004,0.38708468558230896
2.1,2.5,0.39240928442193
2.1,2.6,0.4113366315337725
2.1,2.7,0.42402203060603116
2.1,2.8000000000000003,0.43200210921174437
2.1,2.9000000000000004,0.4381833007575218
2.1,3.,0.4476268324263558
2.2,0.,1.0000000000000002
2.2,0.1,0.7266697159600279
2.2,0.2,0.6437906615272319
2.2,0.30000000000000004,0.6069237922889213
2.2,0.4,0.5894953793346855
2.2,0.5,0.5779105111123266
2.2,0.6000000000000001,0.5690016284120517
2.2,0.7000000000000001,0.5528484821655365
2.2,0.8,0.5367422331081916
2.2,0.9,0.5277566546580491
2.2,1.,0.5174985252199991
2.2,1.1,0.48616485554556954
2.2,1.2000000000000002,0.46300384283124707
2.2,1.3,0.44981486093147593
2.2,1.4000000000000001,0.43431433894563354
2.2,1.5,0.42468723184978163
2.2,1.6,0.41339282776357456
2.2,1.7000000000000002,0.4171819598764352
2.2,1.8,0.40525849586693385
2.2,1.9000000000000001,0.39413843875936794
2.2,2.,0.3915180907891033
2.2,2.1,0.38914036244543454
2.2,2.2,0.39578743059978316
2.2,2.3000000000000003,0.3945644569991227
2.2,2.4000000000000004,0.39372484922705675
2.2,2.5,0.3922692603610232
