"h_z/h_x","J/h_x","<r_n>"
0.7000000000000001,1.25,0.5238098045227164
0.7000000000000001,1.3,0.5211181668353849
0.7000000000000001,1.35,0.5431337306989727
0.7000000000000001,1.4000000000000001,0.512272780489812
0.7000000000000001,1.4500000000000002,0.5164901664041607
0.7000000000000001,1.5,0.5213758772398555
0.7000000000000001,1.55,0.537682643851424
0.7000000000000001,1.6,0.515293384667108
0.7000000000000001,1.6500000000000001,0.5138193886521386
0.7000000000000001,1.7000000000000002,0.5148464406780795
0.7000000000000001,1.75,0.5179977036917318
0.7000000000000001,1.8,0.5228776276264084
0.7000000000000001,1.85,0.5096208641821197
0.7000000000000001,1.9000000000000001,0.5045903709412652
0.7000000000000001,1.9500000000000002,0.5127876646201183
0.7000000000000001,2.,0.49970324433962865
0.7500000000000001,1.05,0.5203741460622232
0.7500000000000001,1.1,0.5184410976930776
0.7500000000000001,1.1500000000000001,0.5183105365375887
0.7500000000000001,1.2000000000000002,0.5025241234925213
0.7500000000000001,1.25,0.5219372079904654
0.7500000000000001,1.3,0.54206867755348
0.7500000000000001,1.35,0.5259308175527427
0.7500000000000001,1.4000000000000001,0.521156704763
0.7500000000000001,1.4500000000000002,0.5205588577852283
0.7500000000000001,1.5,0.5299162403505874
0.7500000000000001,1.55,0.5067986140767573
0.7500000000000001,1.6,0.5132532585879894
0.7500000000000001,1.6500000000000001,0.516715918455525
0.7500000000000001,1.7000000000000002,0.5090635836090284
0.7500000000000001,1.75,0.5242836673558643
0.7500000000000001,1.8,0.4958174428718078
0.7500000000000001,1.85,0.49546942820447915
0.7500000000000001,1.9000000000000001,0.5229339895071794
0.7500000000000001,1.9500000000000002,0.49751566712182327
0.7500000000000001,2.,0.4991051191797758
0.8,1.05,0.5069730354340652
0.8,1.1,0.5292455528583356
0.8,1.1500000000000001,0.5175945892943941
0.8,1.2000000000000002,0.5205352058884385
0.8,1.25,0.5259704652377644
0.8,1.3,0.5069452595371329
0.8,1.35,0.5312851329717896
0.8,1.4000000000000001,0.5284222352761662
0.8,1.4500000000000002,0.5241129546150035
0.8,1.5,0.514076984660858
0.8,1.55,0.5034677642286305
0.8,1.6,0.5145318743802717
0.8,1.6500000000000001,0.4958454501946586
0.8,1.7000000000000002,0.501220390537299
0.8,1.75,0.5113648267859481
0.8,1.8,0.5055897931715793
0.8,1.85,0.5208423365647653
0.8,1.9000000000000001,0.4944040553746713
0.8,1.9500000000000002,0.4967233728034582
0.8,2.,0.4856838455881274
0.8500000000000001,1.05,0.5093896395980774
0.8500000000000001,1.1,0.5006875347215302
0.8500000000000001,1.1500000000000001,0.5380045520735981
0.8500000000000001,1.2000000000000002,0.5250286519609414
0.8500000000000001,1.25,0.5167020484509584
0.8500000000000001,1.3,0.5146430802092358
0.8500000000000001,1.35,0.5184551141901877
0.8500000000000001,1.4000000000000001,0.528844555356695
0.8500000000000001,1.4500000000000002,0.49379839744033327
0.8500000000000001,1.5,0.523843684022279
0.8500000000000001,1.55,0.5029514639119949
0.8500000000000001,1.6,0.5048342529036143
0.8500000000000001,1.6500000000000001,0.519036235024163
0.8500000000000001,1.7000000000000002,0.5040046573434578
0.8500000000000001,1.75,0.49197039911257867
0.8500000000000001,1.8,0.5013315231423704
0.8500000000000001,1.85,0.49573466183278564
0.8500000000000001,1.9000000000000001,0.5066723230222815
0.8500000000000001,1.9500000000000002,0.49089057981177486
0.8500000000000001,2.,0.5029184046202412
0.9000000000000001,1.05,0.5149357901573921
0.9000000000000001,1.1,0.49705371658574893
0.9000000000000001,1.1500000000000001,0.5168753147756203
0.9000000000000001,1.2000000000000002,0.5285054602695327
0.9000000000000001,1.25,0.5058977147343848
0.9000000000000001,1.3,0.5203908719357352
0.9000000000000001,1.35,0.5154188339527925
0.9000000000000001,1.4000000000000001,0.5217697706751767
0.9000000000000001,1.4500000000000002,0.5126819096441716
0.9000000000000001,1.5,0.5076410397374813
0.9000000000000001,1.55,0.5130258910807145
0.9000000000000001,1.6,0.5126974004757648
0.9000000000000001,1.6500000000000001,0.501367585810713
0.9000000000000001,1.7000000000000002,0.5100617665889488
0.9000000000000001,1.75,0.4977429457175892
0.9000000000000001,1.8,0.5043333370246291
0.9000000000000001,1.85,0.5067012362996025
0.9000000000000001,1.9000000000000001,0.5000890180224296
0.9000000000000001,1.9500000000000002,0.4973370706522062
0.9000000000000001,2.,0.4885645510527178
0.9500000000000001,1.05,0.5340965670916038
0.9500000000000001,1.1,0.5175757940493874
0.9500000000000001,1.1500000000000001,0.5127262092291496
0.9500000000000001,1.2000000000000002,0.5125255668988415
0.9500000000000001,1.25,0.5115024895512362
0.9500000000000001,1.3,0.5095566304646271
0.9500000000000001,1.35,0.5122647100275932
0.9500000000000001,1.4000000000000001,0.5209967684689267
0.9500000000000001,1.4500000000000002,0.5192111984859261
0.9500000000000001,1.5,0.5181961730668823
0.9500000000000001,1.55,0.49713822380707595
0.9500000000000001,1.6,0.5172901016393422
0.9500000000000001,1.6500000000000001,0.4969600880688748
0.9500000000000001,1.7000000000000002,0.4936838487334213
0.9500000000000001,1.75,0.5056686370176419
0.9500000000000001,1.8,0.5081193338118096
0.9500000000000001,1.85,0.481835215622365
0.9500000000000001,1.9000000000000001,0.49512413746413053
0.9500000000000001,1.9500000000000002,0.4849583062321813
0.9500000000000001,2.,0.47054247728810766
1.,1.05,0.5263017822691175
1.,1.1,0.531752076890059
1.,1.1500000000000001,0.521198396239876
1.,1.2000000000000002,0.5226900830311163
1.,1.25,0.502658510093897
1.,1.3,0.49849788763061603
1.,1.35,0.5057100442969857
1.,1.4000000000000001,0.5184156445443059
1.,1.4500000000000002,0.5090004966638954
1.,1.5,0.5087370186807728
1.,1.55,0.5060810305428428
1.,1.6,0.5195345664753962
1.,1.6500000000000001,0.48845914429051995
1.,1.7000000000000002,0.5004109451205403
1.,1.75,0.49785204333175415
1.,1.8,0.4983107698767996
1.,1.85,0.4945158313540514
1.,1.9000000000000001,0.4932814607575772
1.,1.9500000000000002,0.5070955108375806
1.,2.,0.4893706664672475
1.05,0.05,0.4134834981066432
1.05,0.1,0.4156672497398325
1.05,0.15000000000000002,0.4298785850434864
1.05,0.2,0.43627667960897215
1.05,0.25,0.44427162982885593
1.05,0.3,0.4398873833596013
1.05,0.35000000000000003,0.44749664307037473
1.05,0.4,0.44845389017992093
1.05,0.45,0.4560114595567997
1.05,0.5,0.47802662913420135
1.05,0.55,0.47802145303770194
1.05,0.6000000000000001,0.48141797509098766
1.05,0.6500000000000001,0.49082835490907845
1.05,0.7000000000000001,0.4994213185405128
1.05,0.7500000000000001,0.5239954157422888
1.05,0.8,0.5076188099715864
1.05,0.8500000000000001,0.5032099531152748
1.05,0.9000000000000001,0.524589188930316
1.05,0.9500000000000001,0.5149310307460693
1.05,1.,0.5082392143289682
1.05,1.05,0.5320114558994038
1.05,1.1,0.5317861777498706
1.05,1.1500000000000001,0.5120847814346607
1.05,1.2000000000000002,0.5212649232090967
1.05,1.2500000000000002,0.5144618518289795
1.05,1.3,0.5043178038134281
1.05,1.35,0.5032807769668931
1.05,1.4000000000000001,0.5185939085914387
1.05,1.4500000000000002,0.49867382166798685
1.05,1.5000000000000002,0.5086695108423325
1.05,1.55,0.4925592164292147
1.05,1.6,0.48938689448550804
1.05,1.6500000000000001,0.5027307551902628
1.05,1.7000000000000002,0.49810340630859795
1.05,1.7500000000000002,0.4901802020747616
1.05,1.8,0.4942321354571931
1.05,1.85,0.4916544368360283
1.05,1.9000000000000001,0.4890756257779439
1.05,1.9500000000000002,0.49252419094825167
1.05,2.,0.5002187149383509
1.1,0.05,0.4027702932523377
1.1,0.1,0.41153843564036247
1.1,0.15000000000000002,0.406491531535441
1.1,0.2,0.4183436771788379
1.1,0.25,0.43677366149145136
1.1,0.3,0.4583481077764344
1.1,0.35000000000000003,0.4547004825760139
1.1,0.4,0.4695058876526074
1.1,0.45,0.44938190513366527
1.1,0.5,0.457606337239532
1.1,0.55,0.4787208358740609
1.1,0.6000000000000001,0.47427540361330445
1.1,0.6500000000000001,0.4776956874266589
1.1,0.7000000000000001,0.4960744823424979
1.1,0.7500000000000001,0.49377237598693424
1.1,0.8,0.5047674947657507
1.1,0.8500000000000001,0.5149258006469373
1.1,0.9000000000000001,0.4985979130912876
1.1,0.9500000000000001,0.5037780842486197
1.1,1.,0.5050655514291248
1.1,1.05,0.5054086528515606
1.1,1.1,0.4992407506372535
1.1,1.1500000000000001,0.5030165937475936
1.1,1.2000000000000002,0.49243001431394684
1.1,1.2500000000000002,0.49431395174586373
1.1,1.3,0.5144612010726657
1.1,1.35,0.5202979841850571
1.1,1.4000000000000001,0.5060447080976953
1.1,1.4500000000000002,0.4795265550034713
1.1,1.5000000000000002,0.48678883162605097
1.1,1.55,0.5032022540342677
1.1,1.6,0.4980183789278598
1.1,1.6500000000000001,0.4983071867831215
1.1,1.7000000000000002,0.4965220444439755
1.1,1.7500000000000002,0.48931194450514515
1.1,1.8,0.4924896746872615
1.1,1.85,0.48123457422029564
1.1,1.9000000000000001,0.47645911869133917
1.1,1.9500000000000002,0.48126914899734513
1.1,2.,0.4795704881437302
1.1500000000000001,0.05,0.39489942207787576
1.1500000000000001,0.1,0.40173480281328044
1.1500000000000001,0.15000000000000002,0.4048609311190935
1.1500000000000001,0.2,0.42184483758915226
1.1500000000000001,0.25,0.4336510045577504
1.1500000000000001,0.3,0.45198456876451676
1.1500000000000001,0.35000000000000003,0.4523037940579378
1.1500000000000001,0.4,0.43920981933874303
1.1500000000000001,0.45,0.4457209124315488
1.1500000000000001,0.5,0.46188664041920185
1.1500000000000001,0.55,0.45655233393961087
1.1500000000000001,0.6000000000000001,0.4782505508274494
1.1500000000000001,0.6500000000000001,0.46445187508035096
1.1500000000000001,0.7000000000000001,0.4766307467329503
1.1500000000000001,0.7500000000000001,0.47485965721826334
1.1500000000000001,0.8,0.47619249818339154
1.1500000000000001,0.8500000000000001,0.5146129463223229
1.1500000000000001,0.9000000000000001,0.5088988474873511
1.1500000000000001,0.9500000000000001,0.49887782305638206
1.1500000000000001,1.,0.5176329993088303
1.1500000000000001,1.05,0.5082226505670238
1.1500000000000001,1.1,0.5282561561823335
1.1500000000000001,1.1500000000000001,0.502088824271775
1.1500000000000001,1.2000000000000002,0.5070042648120551
1.1500000000000001,1.2500000000000002,0.5181328165172912
1.1500000000000001,1.3,0.5018612653826802
1.1500000000000001,1.35,0.5004245095978025
1.1500000000000001,1.4000000000000001,0.5144723892045954
1.1500000000000001,1.4500000000000002,0.4853718856027746
1.1500000000000001,1.5000000000000002,0.4880194149516504
1.1500000000000001,1.55,0.5065916356758823
1.1500000000000001,1.6,0.5120958944088719
1.1500000000000001,1.6500000000000001,0.4891125388966052
1.1500000000000001,1.7000000000000002,0.4879119733971411
1.1500000000000001,1.7500000000000002,0.4717001875104787
1.1500000000000001,1.8,0.48793964958775743
1.1500000000000001,1.85,0.47203420467879087
1.1500000000000001,1.9000000000000001,0.48742987421366574
1.1500000000000001,1.9500000000000002,0.4838727163314703
1.1500000000000001,2.,0.480791272368567
1.2000000000000002,0.05,0.3810524745709367
1.2000000000000002,0.1,0.4028426446989255
1.2000000000000002,0.15000000000000002,0.40914310235810813
1.2000000000000002,0.2,0.4253447098838797
1.2000000000000002,0.25,0.4328414499535465
1.2000000000000002,0.3,0.4381879239508154
1.2000000000000002,0.35000000000000003,0.43959489578531896
1.2000000000000002,0.4,0.45765598714988587
1.2000000000000002,0.45,0.4428809718796875
1.2000000000000002,0.5,0.4346721182574372
1.2000000000000002,0.55,0.47398838831779044
1.2000000000000002,0.6000000000000001,0.4600653207439529
1.2000000000000002,0.6500000000000001,0.4708871143755802
1.2000000000000002,0.7000000000000001,0.4800919447081539
1.2000000000000002,0.7500000000000001,0.4917760806514624
1.2000000000000002,0.8,0.4878363924070845
1.2000000000000002,0.8500000000000001,0.494043466464357
1.2000000000000002,0.9000000000000001,0.49664017807732097
1.2000000000000002,0.9500000000000001,0.5184407013321124
1.2000000000000002,1.,0.5205861275434978
1.2000000000000002,1.05,0.5009263805475287
1.2000000000000002,1.1,0.5097015242218348
1.2000000000000002,1.1500000000000001,0.5126092451605329
1.2000000000000002,1.2000000000000002,0.4980397306361808
1.2000000000000002,1.2500000000000002,0.49237274731568254
1.2000000000000002,1.3,0.4933934543506107
1.2000000000000002,1.35,0.4950551025354565
1.2000000000000002,1.4000000000000001,0.49357413361902225
1.2000000000000002,1.4500000000000002,0.5024569123493885
1.2000000000000002,1.5000000000000002,0.4942587592846453
1.2000000000000002,1.55,0.49606885072615586
1.2000000000000002,1.6,0.48146303858366074
1.2000000000000002,1.6500000000000001,0.49331627863280847
1.2000000000000002,1.7000000000000002,0.48598422302826894
1.2000000000000002,1.7500000000000002,0.5006346097558436
1.2000000000000002,1.8,0.49173749683679285
1.2000000000000002,1.85,0.4969975505907334
1.2000000000000002,1.9000000000000001,0.47031082790297923
1.2000000000000002,1.9500000000000002,0.46994292177992153
1.2000000000000002,2.,0.4688747941502778
1.25,0.05,0.37663733960710066
1.25,0.1,0.39397578165644215
1.25,0.15000000000000002,0.40932701641165997
1.25,0.2,0.40916624540447283
1.25,0.25,0.42350920311782936
1.25,0.3,0.4352272216120426
1.25,0.35000000000000003,0.42554014838664106
1.25,0.4,0.4349373253658768
1.25,0.45,0.4465797809404758
1.25,0.5,0.4494053880059179
1.25,0.55,0.43599076724968383
1.25,0.6000000000000001,0.4538914808587436
1.25,0.6500000000000001,0.4520923697639882
1.25,0.7000000000000001,0.46586320293360706
1.25,0.7500000000000001,0.4692092982158015
1.25,0.8,0.47589251875246974
1.25,0.8500000000000001,0.4739193979795321
1.25,0.9000000000000001,0.48524423379713766
1.25,0.9500000000000001,0.5071536956494349
1.25,1.,0.5121830882433434
1.25,1.05,0.5017962957753523
1.25,1.1,0.5151029089748704
1.25,1.1500000000000001,0.4798413857570146
1.25,1.2000000000000002,0.5168725467930213
1.25,1.2500000000000002,0.4818914746889365
1.25,1.3,0.4795813864397763
1.25,1.35,0.49622454531048427
1.25,1.4000000000000001,0.48647766018496386
1.25,1.4500000000000002,0.48968591463778466
1.25,1.5000000000000002,0.5045400398833463
1.25,1.55,0.48819076219238355
1.25,1.6,0.47869075180148485
1.25,1.6500000000000001,0.48124888504802443
1.25,1.7000000000000002,0.48884574087655097
1.25,1.7500000000000002,0.4742289242226667
1.25,1.8,0.48449412798305086
1.25,1.85,0.48313640934908014
1.25,1.9000000000000001,0.47456413432672856
1.25,1.9500000000000002,0.4776459125157475
1.25,2.,0.4627301065004667
1.3,0.05,0.3915321395593378
1.3,0.1,0.3931416206312243
1.3,0.15000000000000002,0.41248631280912257
1.3,0.2,0.4100822049259094
1.3,0.25,0.40596622575982927
1.3,0.3,0.42612021398468525
1.3,0.35000000000000003,0.4333662817096322
1.3,0.4,0.4548839689981338
1.3,0.45,0.43533809640741317
1.3,0.5,0.4475662425591942
1.3,0.55,0.45175464714012636
1.3,0.6000000000000001,0.45553885741344197
1.3,0.6500000000000001,0.45462061116675845
1.3,0.7000000000000001,0.46720981193829053
1.3,0.7500000000000001,0.46512540793371254
1.3,0.8,0.47543171270680196
1.3,0.8500000000000001,0.4829672185158028
1.3,0.9000000000000001,0.48082916237663104
1.3,0.9500000000000001,0.50916458598916
1.3,1.,0.5080092103523435
1.3,1.05,0.49006310572804046
1.3,1.1,0.5075969812693344
1.3,1.1500000000000001,0.49469809781607205
1.3,1.2000000000000002,0.4901202605572719
1.3,1.2500000000000002,0.48486877673772216
1.3,1.3,0.49500609979965793
1.3,1.35,0.4823206927065441
1.3,1.4000000000000001,0.482790780579452
1.3,1.4500000000000002,0.48765974718074706
1.3,1.5000000000000002,0.493483814073262
1.3,1.55,0.4681268818905503
1.3,1.6,0.47938464558912325
1.3,1.6500000000000001,0.48759409701735956
1.3,1.7000000000000002,0.4853401902971324
1.3,1.7500000000000002,0.4911477886612794
1.3,1.8,0.4913430488542964
1.3,1.85,0.49223968452170747
1.3,1.9000000000000001,0.48391476829342983
1.3,1.9500000000000002,0.47090594565637034
1.3,2.,0.46909683055093
1.35,0.05,0.3788422594440674
1.35,0.1,0.3989064243758564
1.35,0.15000000000000002,0.41167630564690016
1.35,0.2,0.40061448853632087
1.35,0.25,0.40036418442757965
1.35,0.3,0.4020555877219849
1.35,0.35000000000000003,0.42794108454281654
1.35,0.4,0.43671883942561274
1.35,0.45,0.42312173295990396
1.35,0.5,0.4240745466977458
1.35,0.55,0.426076434450669
1.35,0.6000000000000001,0.436939085452481
1.35,0.6500000000000001,0.4427047087573985
1.35,0.7000000000000001,0.4516187073061414
1.35,0.7500000000000001,0.44807322872619354
1.35,0.8,0.461469584667385
1.35,0.8500000000000001,0.47017245618505116
1.35,0.9000000000000001,0.4731336378486696
1.35,0.9500000000000001,0.4661705806930649
1.35,1.,0.48322388028898705
1.35,1.05,0.48493601673444037
1.35,1.1,0.48815714761368695
1.35,1.1500000000000001,0.48297014422881573
1.35,1.2000000000000002,0.4852576478718613
1.35,1.2500000000000002,0.4852032115963188
1.35,1.3,0.48047510354084855
1.35,1.35,0.4843948748963607
1.35,1.4000000000000001,0.47821907834012484
1.35,1.4500000000000002,0.4749537277913857
1.35,1.5000000000000002,0.4798053406295801
1.35,1.55,0.475340131588163
1.35,1.6,0.47758722318802793
1.35,1.6500000000000001,0.4978638790339731
1.35,1.7000000000000002,0.4800987361992776
1.35,1.7500000000000002,0.5001598961945217
1.35,1.8,0.4843128794033094
1.35,1.85,0.4692402798618027
1.35,1.9000000000000001,0.4890837532582987
1.35,1.9500000000000002,0.4751834571443612
1.35,2.,0.46554814212936135
1.4000000000000001,0.05,0.3879322718896624
1.4000000000000001,0.1,0.4006768283158525
1.4000000000000001,0.15000000000000002,0.4036566257805904
1.4000000000000001,0.2,0.4175413900100089
1.4000000000000001,0.25,0.40253282556718656
1.4000000000000001,0.3,0.4134936983710359
1.4000000000000001,0.35000000000000003,0.4152864009608103
1.4000000000000001,0.4,0.4326596052421016
1.4000000000000001,0.45,0.4422842787731339
1.4000000000000001,0.5,0.43603438474203604
1.4000000000000001,0.55,0.422594917124334
1.4000000000000001,0.6000000000000001,0.4388049681286564
1.4000000000000001,0.6500000000000001,0.43345533041302975
1.4000000000000001,0.7000000000000001,0.4545230167180382
1.4000000000000001,0.7500000000000001,0.45839066631513936
1.4000000000000001,0.8,0.44740209232768186
1.4000000000000001,0.8500000000000001,0.45479515817383465
1.4000000000000001,0.9000000000000001,0.4518825670747668
1.4000000000000001,0.9500000000000001,0.46377681736507254
1.4000000000000001,1.,0.4851100096445561
1.4000000000000001,1.05,0.500867122951625
1.4000000000000001,1.1,0.4781510079052706
1.4000000000000001,1.1500000000000001,0.48760197571554886
1.4000000000000001,1.2000000000000002,0.49588682965962266
1.4000000000000001,1.2500000000000002,0.5057614806580356
1.4000000000000001,1.3,0.4910816256134912
1.4000000000000001,1.35,0.47884727370214175
1.4000000000000001,1.4000000000000001,0.45949722140037425
1.4000000000000001,1.4500000000000002,0.47418522069101565
1.4000000000000001,1.5000000000000002,0.458798656963621
1.4000000000000001,1.55,0.4686673486227041
1.4000000000000001,1.6,0.47501469684800257
1.4000000000000001,1.6500000000000001,0.47351485232780205
1.4000000000000001,1.7000000000000002,0.47181280110209173
1.4000000000000001,1.7500000000000002,0.4688502387323203
1.4000000000000001,1.8,0.45745056879688856
1.4000000000000001,1.85,0.47902154632137445
1.4000000000000001,1.9000000000000001,0.47824807275515646
1.4000000000000001,1.9500000000000002,0.4596032453579845
1.4000000000000001,2.,0.4796531558261783
1.4500000000000002,0.05,0.38421445749969607
1.4500000000000002,0.1,0.3904975123518097
1.4500000000000002,0.15000000000000002,0.40491388684893154
1.4500000000000002,0.2,0.41463583790062025
1.4500000000000002,0.25,0.4185049181914992
1.4500000000000002,0.3,0.435155491374873
1.4500000000000002,0.35000000000000003,0.42136167305215844
1.4500000000000002,0.4,0.4246805969489606
1.4500000000000002,0.45,0.431918742522062
1.4500000000000002,0.5,0.418439558056592
1.4500000000000002,0.55,0.41252380282168705
1.4500000000000002,0.6000000000000001,0.43427632380430614
1.4500000000000002,0.6500000000000001,0.434302188632433
1.4500000000000002,0.7000000000000001,0.4527747341815083
1.4500000000000002,0.7500000000000001,0.4567263586135047
1.4500000000000002,0.8,0.4514650901515576
1.4500000000000002,0.8500000000000001,0.4458282992531069
1.4500000000000002,0.9000000000000001,0.4519160995276191
1.4500000000000002,0.9500000000000001,0.46637950157531927
1.4500000000000002,1.,0.46984351145534997
1.4500000000000002,1.05,0.4874712766638876
1.4500000000000002,1.1,0.4872641209932833
1.4500000000000002,1.1500000000000001,0.48768193536147425
1.4500000000000002,1.2000000000000002,0.47376925134891734
1.4500000000000002,1.2500000000000002,0.49262446789705056
1.4500000000000002,1.3,0.478924380825494
1.4500000000000002,1.35,0.48356602186357217
1.4500000000000002,1.4000000000000001,0.4846698289164354
1.4500000000000002,1.4500000000000002,0.45827022867541267
1.4500000000000002,1.5000000000000002,0.4786780662434406
1.4500000000000002,1.55,0.44907370826635157
1.4500000000000002,1.6,0.46991536722893773
1.4500000000000002,1.6500000000000001,0.455203292169475
1.4500000000000002,1.7000000000000002,0.4729409971517614
1.4500000000000002,1.7500000000000002,0.46918708267958903
1.4500000000000002,1.8,0.4818953698310963
1.4500000000000002,1.85,0.4653019046349895
1.4500000000000002,1.9000000000000001,0.4678731315561147
1.4500000000000002,1.9500000000000002,0.4758697469408872
1.4500000000000002,2.,0.4841167165649818
1.5,0.05,0.3787849896583869
1.5,0.1,0.3978328607520085
1.5,0.15000000000000002,0.4112754342381235
1.5,0.2,0.4168942374563881
1.5,0.25,0.4230920799169794
1.5,0.3,0.4218330044224762
1.5,0.35000000000000003,0.4189725697122405
1.5,0.4,0.42519659318566533
1.5,0.45,0.4248670104727583
1.5,0.5,0.4158088497297011
1.5,0.55,0.4323803560132598
1.5,0.6000000000000001,0.41246251872250084
1.5,0.6500000000000001,0.4359008077756651
1.5,0.7000000000000001,0.4257615079051409
1.5,0.7500000000000001,0.46518825007772746
1.5,0.8,0.4424701166888323
1.5,0.8500000000000001,0.4446617408092734
1.5,0.9000000000000001,0.4611047425549103
1.5,0.9500000000000001,0.45274936856244713
1.5,1.,0.46556933547958296
1.5,1.05,0.48922089170007205
1.5,1.1,0.4768022916415268
1.5,1.1500000000000001,0.48361018658310745
1.5,1.2000000000000002,0.48721163199511325
1.5,1.2500000000000002,0.49318691418583466
1.5,1.3,0.4911285878703306
1.5,1.35,0.46154431488233905
1.5,1.4000000000000001,0.474044068133079
1.5,1.4500000000000002,0.48100209972940733
1.5,1.5000000000000002,0.45389864978420996
1.5,1.55,0.46575882571423954
1.5,1.6,0.45855605464748783
1.5,1.6500000000000001,0.46046939130448267
1.5,1.7000000000000002,0.45926269239857387
1.5,1.7500000000000002,0.4699548323187177
1.5,1.8,0.4795951105041353
1.5,1.85,0.4642069489873206
1.5,1.9000000000000001,0.4675766307874161
1.5,1.9500000000000002,0.4514400292326761
1.5,2.,0.46258363371126743
1.55,0.05,0.3724968870734074
1.55,0.1,0.3932168076780147
1.55,0.15000000000000002,0.41577887459163987
1.55,0.2,0.41912126525896815
1.55,0.25,0.42099409651056463
1.55,0.3,0.42361676989560504
1.55,0.35000000000000003,0.4176780923625748
1.55,0.4,0.4180736847759282
1.55,0.45,0.41759760495588477
1.55,0.5,0.43408014936269307
1.55,0.55,0.41603923578367336
1.55,0.6000000000000001,0.41784021444335756
1.55,0.6500000000000001,0.4296776974931201
1.55,0.7000000000000001,0.43125744720768233
1.55,0.7500000000000001,0.4478112940773613
1.55,0.8,0.43251380330097206
1.55,0.8500000000000001,0.44067900718637376
1.55,0.9000000000000001,0.44620891616076225
1.55,0.9500000000000001,0.4579634623780976
1.55,1.,0.45139913073947674
1.55,1.05,0.45949329024937197
1.55,1.1,0.47339422620536237
1.55,1.1500000000000001,0.46941252114769966
1.55,1.2000000000000002,0.47768056715808094
1.55,1.2500000000000002,0.47904956599532655
1.55,1.3,0.4526504066518705
1.55,1.35,0.4730300176289514
1.55,1.4000000000000001,0.4777647848348198
1.55,1.4500000000000002,0.4775613735589852
1.55,1.5000000000000002,0.4622907277115073
1.55,1.55,0.4499462279488625
1.55,1.6,0.4770477351224428
1.55,1.6500000000000001,0.470292204586281
1.55,1.7000000000000002,0.4620826085979007
1.55,1.7500000000000002,0.46416050922253993
1.55,1.8,0.4625797624578585
1.55,1.85,0.47324828038878186
1.55,1.9000000000000001,0.4663183438568677
1.55,1.9500000000000002,0.460655057643521
1.55,2.,0.4566984239389837
1.6,0.05,0.3754942586093847
1.6,0.1,0.389885295576487
1.6,0.15000000000000002,0.41432278992659993
1.6,0.2,0.41651890267112535
1.6,0.25,0.41650517775000573
1.6,0.3,0.42336621707280087
1.6,0.35000000000000003,0.4289847983625693
1.6,0.4,0.4310099002091714
1.6,0.45,0.427797859663196
1.6,0.5,0.41933488367088284
1.6,0.55,0.4410872445971241
1.6,0.6000000000000001,0.42371452930636483
1.6,0.6500000000000001,0.4320953205019491
1.6,0.7000000000000001,0.4315891317237621
1.6,0.7500000000000001,0.4313907926183298
1.6,0.8,0.4377570594631122
1.6,0.8500000000000001,0.43610792122293
1.6,0.9000000000000001,0.4384203672274387
1.6,0.9500000000000001,0.4466215846003043
1.6,1.,0.4562370799750707
1.6,1.05,0.46832642572898947
1.6,1.1,0.4611400904391803
1.6,1.1500000000000001,0.477385933772419
1.6,1.2000000000000002,0.4610358173671724
1.6,1.2500000000000002,0.483867400220246
1.6,1.3,0.4576451283920989
1.6,1.35,0.4412520502343436
1.6,1.4000000000000001,0.4803158045139887
1.6,1.4500000000000002,0.47039840208222866
1.6,1.5000000000000002,0.4525863787624689
1.6,1.55,0.44746756872896915
1.6,1.6,0.4518454941250471
1.6,1.6500000000000001,0.4758580354920104
1.6,1.7000000000000002,0.45722810994160035
1.6,1.7500000000000002,0.4449815509588114
1.6,1.8,0.4505127405744712
1.6,1.85,0.4642053965367792
1.6,1.9000000000000001,0.4654986465984584
1.6,1.9500000000000002,0.4681598872731132
1.6,2.,0.45822657936620453
1.6500000000000001,0.05,0.37197184016714974
1.6500000000000001,0.1,0.39033716437587074
1.6500000000000001,0.15000000000000002,0.41289740330730745
1.6500000000000001,0.2,0.4141488956407412
1.6500000000000001,0.25,0.42413719507029174
1.6500000000000001,0.3,0.4231124195823127
1.6500000000000001,0.35000000000000003,0.4405544486175053
1.6500000000000001,0.4,0.44426302587031824
1.6500000000000001,0.45,0.4246783447954342
1.6500000000000001,0.5,0.40980336220762587
1.6500000000000001,0.55,0.41285455217602257
1.6500000000000001,0.6000000000000001,0.41324278988590285
1.6500000000000001,0.6500000000000001,0.4242515099985571
1.6500000000000001,0.7000000000000001,0.42848493401243287
1.6500000000000001,0.7500000000000001,0.4200109425656283
1.6500000000000001,0.8,0.4406054450999743
1.6500000000000001,0.8500000000000001,0.4332682959921429
1.6500000000000001,0.9000000000000001,0.4586950561571986
1.6500000000000001,0.9500000000000001,0.4371156669883615
1.6500000000000001,1.,0.4431699524374958
1.6500000000000001,1.05,0.4408240011933198
1.6500000000000001,1.1,0.46575879227253514
1.6500000000000001,1.1500000000000001,0.47547242869067774
1.6500000000000001,1.2000000000000002,0.4553913360504845
1.6500000000000001,1.2500000000000002,0.457437206108417
1.6500000000000001,1.3,0.4720782859953875
1.6500000000000001,1.35,0.46473008208925615
1.6500000000000001,1.4000000000000001,0.45899686544031626
1.6500000000000001,1.4500000000000002,0.4724881516042171
1.6500000000000001,1.5000000000000002,0.4536444553525901
1.6500000000000001,1.55,0.47849617457607047
1.6500000000000001,1.6,0.45475263302029756
1.6500000000000001,1.6500000000000001,0.45712456186211764
1.6500000000000001,1.7000000000000002,0.46563335772336517
